"Date","Price","Open","High","Low","Vol.","Change %"
"28-09-2010","9,270.05","9,269.40","9,295.75","9,223.50","84.96M","0.13%"
"27-09-2010","9,257.65","9,285.95","9,290.05","9,238.90","96.83M","0.30%"
"24-09-2010","9,229.60","9,144.65","9,235.95","9,144.65","99.36M","0.96%"
"23-09-2010","9,141.85","9,171.10","9,180.80","9,094.55","101.78M","-0.01%"
"22-09-2010","9,142.35","9,192.45","9,217.75","9,076.45","99.98M","-0.20%"
"21-09-2010","9,160.90","9,265.75","9,291.35","9,132.45","99.31M","-0.81%"
"20-09-2010","9,235.55","9,193.40","9,240.60","9,183.95","100.39M","0.80%"
"17-09-2010","9,162.10","9,067.15","9,177.20","9,067.15","105.37M","1.47%"
"16-09-2010","9,029.65","9,139.25","9,167.20","9,013.20","117.53M","-1.15%"
"15-09-2010","9,135.00","9,170.55","9,201.95","9,120.00","105.68M","-0.06%"
"14-09-2010","9,140.20","9,205.40","9,224.60","9,104.30","105.19M","-0.47%"
"13-09-2010","9,183.50","9,128.80","9,207.90","9,128.80","102.62M","1.08%"
"09-09-2010","9,085.25","9,090.90","9,118.60","9,051.60","97.98M","0.61%"
"08-09-2010","9,030.00","8,985.30","9,063.10","8,974.55","114.06M","0.17%"
"07-09-2010","9,015.05","9,042.20","9,065.20","9,000.25","95.42M","-0.06%"
"06-09-2010","9,020.85","8,987.50","9,031.50","8,981.55","79.32M","1.09%"
"03-09-2010","8,923.35","8,897.50","8,949.85","8,889.90","86.27M","0.70%"
"02-09-2010","8,861.10","8,841.00","8,886.65","8,822.05","102.66M","0.89%"
"01-09-2010","8,783.20","8,732.90","8,790.25","8,716.40","84.01M","1.19%"
"31-08-2010","8,679.85","8,707.60","8,716.45","8,598.20","108.99M","-0.66%"
"30-08-2010","8,737.45","8,857.50","8,865.50","8,685.40","72.52M","-0.23%"
"27-08-2010","8,757.80","8,849.80","8,891.50","8,733.05","89.08M","-0.81%"
"26-08-2010","8,829.25","8,871.50","8,893.85","8,822.70","110.44M","-0.06%"
"25-08-2010","8,834.55","8,926.90","8,939.50","8,810.25","90.75M","-1.20%"
"24-08-2010","8,942.20","9,032.75","9,036.30","8,910.50","111.93M","-0.67%"
"23-08-2010","9,002.35","8,965.65","9,007.60","8,935.70","120.10M","0.80%"
"20-08-2010","8,930.85","8,896.95","8,940.30","8,892.05","101.92M","0.12%"
"19-08-2010","8,920.00","8,860.40","8,927.95","8,842.40","128.83M","0.99%"
"18-08-2010","8,832.85","8,796.10","8,837.95","8,770.15","123.04M","0.89%"
"17-08-2010","8,754.90","8,722.70","8,784.00","8,721.75","120.69M","0.44%"
"16-08-2010","8,716.15","8,750.15","8,766.20","8,656.20","104.49M","0.06%"
"13-08-2010","8,710.55","8,650.20","8,733.55","8,650.20","133.21M","1.17%"
"12-08-2010","8,610.20","8,520.15","8,619.35","8,514.95","118.38M","0.40%"
"11-08-2010","8,575.90","8,615.75","8,637.25","8,569.85","97.21M","-0.43%"
"10-08-2010","8,612.70","8,661.85","8,691.40","8,596.80","95.37M","-0.48%"
"09-08-2010","8,654.45","8,576.80","8,658.35","8,572.90","79.47M","1.27%"
"06-08-2010","8,546.30","8,535.40","8,610.30","8,526.90","82.81M","0.17%"
"05-08-2010","8,531.65","8,545.15","8,584.20","8,526.80","90.42M","0.12%"
"04-08-2010","8,521.15","8,538.75","8,545.95","8,491.15","85.00M","-0.13%"
"03-08-2010","8,532.65","8,498.10","8,545.30","8,498.10","99.10M","0.39%"
"02-08-2010","8,499.25","8,460.05","8,503.75","8,460.05","74.95M","1.00%"
"30-07-2010","8,415.30","8,377.80","8,452.95","8,377.80","102.43M","0.42%"
"29-07-2010","8,380.30","8,377.10","8,403.70","8,369.50","126.50M","0.02%"
"28-07-2010","8,378.85","8,395.35","8,432.50","8,356.50","85.64M","0.14%"
"27-07-2010","8,366.85","8,369.80","8,387.75","8,348.35","89.19M","0.16%"
"26-07-2010","8,353.20","8,450.00","8,450.00","8,338.10","83.17M","-0.83%"
"23-07-2010","8,423.35","8,493.60","8,493.60","8,413.20","112.23M","-0.35%"
"22-07-2010","8,453.10","8,418.10","8,457.90","8,410.15","94.93M","0.30%"
"21-07-2010","8,427.70","8,385.40","8,431.95","8,385.40","84.50M","0.50%"
"20-07-2010","8,385.40","8,457.50","8,464.40","8,369.65","94.00M","-0.44%"
"19-07-2010","8,422.10","8,368.95","8,434.35","8,368.95","87.42M","0.32%"
"16-07-2010","8,394.90","8,353.55","8,401.35","8,353.55","76.80M","0.54%"
"15-07-2010","8,349.70","8,352.90","8,371.45","8,309.00","85.44M","0.03%"
"14-07-2010","8,346.80","8,430.85","8,430.85","8,334.60","99.91M","-0.32%"
"13-07-2010","8,373.20","8,320.45","8,377.35","8,320.45","86.80M","0.69%"
"12-07-2010","8,315.95","8,307.35","8,351.40","8,283.30","77.73M","0.18%"
"09-07-2010","8,301.10","8,261.80","8,317.40","8,261.80","108.23M","0.84%"
"08-07-2010","8,231.55","8,210.60","8,250.10","8,210.60","74.09M","0.94%"
"07-07-2010","8,154.90","8,165.10","8,181.10","8,132.95","68.83M","-0.01%"
"06-07-2010","8,155.75","8,120.25","8,168.70","8,120.25","68.46M","0.63%"
"05-07-2010","8,105.00","8,090.30","8,132.15","8,090.30","51.55M","0.17%"
"02-07-2010","8,091.15","8,110.90","8,155.85","8,076.80","76.69M","-0.23%"
"01-07-2010","8,109.40","8,096.10","8,129.00","8,083.25","73.39M","-0.26%"
"30-06-2010","8,130.85","8,032.40","8,135.75","8,032.40","99.30M","0.43%"
"29-06-2010","8,095.90","8,148.50","8,184.25","8,070.70","81.17M","-0.77%"
"28-06-2010","8,158.50","8,078.50","8,166.35","8,078.50","87.08M","1.20%"
"25-06-2010","8,061.70","8,097.05","8,120.90","8,048.35","81.61M","-0.58%"
"24-06-2010","8,109.05","8,112.45","8,155.60","8,083.95","120.62M","0.02%"
"23-06-2010","8,107.75","8,022.45","8,112.70","8,022.45","83.60M","0.78%"
"22-06-2010","8,044.95","8,062.00","8,077.85","8,037.15","99.46M","-0.42%"
"21-06-2010","8,079.10","8,066.30","8,100.20","8,059.60","82.04M","1.09%"
"18-06-2010","7,991.75","8,048.40","8,061.55","7,971.70","71.76M","-0.44%"
"17-06-2010","8,027.10","8,013.85","8,032.40","7,978.25","111.75M","0.40%"
"16-06-2010","7,995.00","7,994.50","8,011.30","7,973.25","118.62M","0.35%"
"15-06-2010","7,967.15","7,964.15","7,976.00","7,935.05","99.63M","0.18%"
"14-06-2010","7,953.20","7,913.45","7,954.70","7,904.90","74.30M","0.77%"
"11-06-2010","7,892.30","7,931.75","7,944.15","7,879.10","85.35M","0.15%"
"10-06-2010","7,880.70","7,807.00","7,885.20","7,799.70","88.24M","1.25%"
"09-06-2010","7,783.15","7,747.00","7,824.35","7,747.00","83.37M","0.53%"
"08-06-2010","7,741.95","7,792.30","7,865.40","7,713.50","93.70M","-0.55%"
"07-06-2010","7,785.00","7,708.80","7,792.00","7,704.75","79.25M","-1.33%"
"04-06-2010","7,890.25","7,858.80","7,888.95","7,827.65","106.81M","0.53%"
"03-06-2010","7,848.75","7,821.40","7,853.45","7,796.85","115.70M","1.59%"
"02-06-2010","7,725.55","7,684.60","7,738.85","7,653.80","103.73M","0.87%"
"01-06-2010","7,658.75","7,746.55","7,799.90","7,645.25","121.65M","-1.25%"
"31-05-2010","7,755.95","7,691.40","7,766.75","7,660.20","114.90M","0.85%"
"28-05-2010","7,690.70","7,658.70","7,698.05","7,625.40","101.03M","1.87%"
"27-05-2010","7,549.35","7,470.95","7,576.20","7,446.65","117.06M","1.00%"
"26-05-2010","7,474.25","7,475.45","7,486.55","7,428.40","92.95M","1.15%"
"25-05-2010","7,389.45","7,534.90","7,545.05","7,355.60","85.78M","-2.62%"
"24-05-2010","7,588.65","7,688.55","7,714.85","7,572.85","77.74M","0.09%"
"21-05-2010","7,581.90","7,564.70","7,594.10","7,505.35","112.77M","-1.43%"
"20-05-2010","7,691.70","7,753.45","7,779.60","7,661.95","81.57M","0.09%"
"19-05-2010","7,685.05","7,882.70","7,897.55","7,676.35","95.69M","-2.92%"
"18-05-2010","7,916.20","7,921.10","7,962.20","7,887.80","85.54M","0.17%"
"17-05-2010","7,902.40","7,825.75","7,918.00","7,767.35","87.21M","-0.12%"
"14-05-2010","7,912.00","7,967.55","7,995.20","7,890.95","80.71M","-0.67%"
"13-05-2010","7,965.70","7,894.45","7,983.40","7,894.45","108.84M","1.50%"
"12-05-2010","7,847.65","7,853.25","7,883.60","7,745.40","103.96M","0.36%"
"11-05-2010","7,819.55","7,945.40","7,958.40","7,802.85","91.44M","-1.41%"
"10-05-2010","7,931.55","7,852.00","7,945.70","7,850.80","91.63M","2.09%"
"07-05-2010","7,769.50","7,819.95","7,859.60","7,720.20","98.90M","-2.33%"
"06-05-2010","7,955.05","7,989.50","8,019.80","7,868.85","130.18M","-0.37%"
"05-05-2010","7,984.65","7,800.80","8,001.25","7,778.00","135.60M","0.52%"
"04-05-2010","7,943.70","8,080.80","8,099.40","7,930.50","112.73M","-1.30%"
"03-05-2010","8,048.55","8,058.00","8,093.00","8,028.65","110.50M","-0.16%"
"30-04-2010","8,061.10","7,998.95","8,071.95","7,998.95","161.08M","1.48%"
"29-04-2010","7,943.70","7,913.40","7,965.60","7,913.40","124.49M","0.55%"
"28-04-2010","7,900.30","7,913.95","7,951.25","7,871.65","97.44M","-1.24%"
"27-04-2010","7,999.65","8,016.10","8,042.70","7,992.55","107.77M","-0.17%"
"26-04-2010","8,012.90","8,024.90","8,039.95","8,000.00","86.33M","0.37%"
"23-04-2010","7,983.30","7,970.00","8,006.85","7,961.45","95.87M","0.13%"
"22-04-2010","7,972.65","7,972.55","8,016.75","7,952.90","93.42M","-0.06%"
"21-04-2010","7,977.45","7,955.55","8,007.05","7,955.55","83.63M","0.72%"
"20-04-2010","7,920.25","7,835.05","7,940.40","7,835.05","79.10M","1.24%"
"19-04-2010","7,823.20","7,779.80","7,828.95","7,755.55","73.21M","-0.86%"
"16-04-2010","7,890.95","7,914.50","7,927.55","7,865.75","70.22M","-0.40%"
"15-04-2010","7,922.35","7,988.35","8,009.45","7,911.25","82.20M","-0.26%"
"13-04-2010","7,943.35","7,979.05","7,980.60","7,927.75","74.69M","-0.32%"
"12-04-2010","7,969.00","8,005.05","8,005.85","7,948.60","87.50M","-0.14%"
"09-04-2010","7,980.40","7,942.75","7,986.85","7,942.75","98.46M","0.84%"
"08-04-2010","7,914.30","7,940.50","7,976.00","7,891.30","99.78M","-0.55%"
"07-04-2010","7,958.40","7,952.75","8,000.20","7,923.90","95.10M","0.44%"
"06-04-2010","7,923.65","7,919.10","7,942.30","7,885.25","96.38M","0.53%"
"05-04-2010","7,881.60","7,823.50","7,891.00","7,811.50","77.90M","1.38%"
"01-04-2010","7,774.10","7,750.45","7,781.05","7,746.40","68.38M","0.90%"
"31-03-2010","7,704.90","7,697.55","7,725.30","7,663.20","81.87M","0.46%"
"30-03-2010","7,669.80","7,705.40","7,719.05","7,648.80","81.92M","0.03%"
"29-03-2010","7,667.35","7,667.20","7,694.30","7,646.45","84.26M","0.14%"
"26-03-2010","7,656.90","7,609.45","7,665.65","7,609.45","78.96M","0.79%"
"25-03-2010","7,597.00","7,603.05","7,611.50","7,576.30","118.49M","0.11%"
"23-03-2010","7,588.55","7,598.45","7,616.20","7,554.70","80.95M","0.61%"
"22-03-2010","7,542.40","7,524.85","7,618.50","7,524.85","80.50M","-0.78%"
"19-03-2010","7,601.85","7,608.80","7,619.15","7,575.05","82.66M","0.11%"
"18-03-2010","7,593.40","7,583.55","7,602.85","7,566.25","79.54M","0.31%"
"17-03-2010","7,569.85","7,567.40","7,609.75","7,550.15","101.69M","0.68%"
"16-03-2010","7,518.75","7,486.55","7,524.55","7,471.75","76.31M","0.64%"
"15-03-2010","7,471.00","7,485.20","7,497.70","7,438.85","87.32M","-0.43%"
"12-03-2010","7,503.10","7,510.55","7,544.30","7,488.75","84.90M","-0.11%"
"11-03-2010","7,511.35","7,520.30","7,551.80","7,464.70","76.95M","-0.29%"
"10-03-2010","7,533.10","7,555.55","7,612.20","7,499.40","81.04M","-0.40%"
"09-03-2010","7,563.60","7,603.20","7,611.40","7,554.30","87.98M","-0.61%"
"08-03-2010","7,609.80","7,651.15","7,660.40","7,577.25","102.91M","0.33%"
"05-03-2010","7,584.70","7,567.30","7,602.60","7,555.35","103.96M","0.61%"
"04-03-2010","7,538.40","7,482.95","7,543.45","7,481.80","126.34M","0.80%"
"03-03-2010","7,478.65","7,381.70","7,483.05","7,381.70","87.73M","1.83%"
"02-03-2010","7,344.40","7,242.50","7,354.20","7,242.50","90.35M","2.47%"
"26-02-2010","7,167.25","7,071.60","7,228.90","7,057.45","117.86M","1.68%"
"25-02-2010","7,048.85","7,095.05","7,110.50","7,037.20","103.94M","-0.58%"
"24-02-2010","7,089.85","7,090.15","7,123.55","7,066.90","77.39M","-0.50%"
"23-02-2010","7,125.55","7,142.00","7,173.70","7,115.05","63.98M","-0.49%"
"22-02-2010","7,160.45","7,289.25","7,289.25","7,146.95","60.61M","-0.72%"
"19-02-2010","7,212.25","7,258.65","7,279.00","7,170.65","84.46M","-1.29%"
"18-02-2010","7,306.50","7,366.15","7,373.10","7,295.55","68.81M","-0.66%"
"17-02-2010","7,355.05","7,338.90","7,378.15","7,325.15","72.33M","0.95%"
"16-02-2010","7,285.90","7,271.15","7,297.60","7,218.45","57.96M","0.52%"
"15-02-2010","7,248.35","7,302.00","7,314.35","7,242.85","55.50M","-0.41%"
"11-02-2010","7,277.95","7,269.65","7,312.30","7,266.15","73.24M","0.74%"
"10-02-2010","7,224.50","7,273.20","7,326.65","7,211.60","97.72M","-0.14%"
"09-02-2010","7,234.65","7,171.30","7,240.20","7,160.65","94.50M","0.88%"
"08-02-2010","7,171.40","7,178.70","7,218.30","7,066.50","92.28M","0.26%"
"06-02-2010","7,152.75","7,127.15","7,176.35","7,115.60","13.13M","1.34%"
"05-02-2010","7,058.15","7,005.95","7,099.20","7,005.95","90.40M","-2.47%"
"04-02-2010","7,237.15","7,364.10","7,379.45","7,224.35","82.30M","-1.86%"
"03-02-2010","7,374.35","7,317.60","7,390.65","7,309.00","79.78M","1.78%"
"02-02-2010","7,245.45","7,428.25","7,446.20","7,230.40","105.35M","-1.30%"
"01-02-2010","7,340.65","7,171.10","7,360.40","7,169.40","102.46M","1.93%"
"29-01-2010","7,201.85","7,067.65","7,216.15","6,955.60","159.08M","0.89%"
"28-01-2010","7,138.20","7,163.15","7,209.30","7,081.15","170.56M","0.63%"
"27-01-2010","7,093.70","7,326.80","7,347.40","7,068.80","127.43M","-3.79%"
"25-01-2010","7,373.00","7,438.75","7,467.90","7,353.80","115.46M","-1.36%"
"22-01-2010","7,474.95","7,392.65","7,498.95","7,271.65","152.56M","-0.83%"
"21-01-2010","7,537.35","7,710.10","7,722.35","7,505.35","146.20M","-2.51%"
"20-01-2010","7,731.15","7,822.55","7,838.80","7,706.90","126.18M","-0.52%"
"19-01-2010","7,771.35","7,839.60","7,885.35","7,762.45","157.59M","-0.72%"
"18-01-2010","7,827.55","7,805.35","7,843.00","7,792.35","115.37M","0.40%"
"15-01-2010","7,796.40","7,822.35","7,844.80","7,786.75","133.32M","0.39%"
"14-01-2010","7,766.15","7,724.65","7,789.45","7,724.65","120.93M","1.03%"
"13-01-2010","7,686.85","7,607.05","7,696.95","7,575.15","106.69M","0.69%"
"12-01-2010","7,634.15","7,704.60","7,737.65","7,616.75","118.50M","-0.64%"
"11-01-2010","7,683.60","7,677.85","7,710.25","7,664.60","115.62M","0.94%"
"08-01-2010","7,611.90","7,629.70","7,671.95","7,596.70","108.17M","-0.19%"
"07-01-2010","7,626.65","7,678.65","7,681.50","7,613.25","100.62M","-0.37%"
"06-01-2010","7,655.15","7,635.95","7,688.20","7,631.95","117.52M","0.26%"
