"Date","Price","Open","High","Low","Change %"
"Jul 26, 2017","17.065","17.065","17.065","17.065","0.57%"
"Jul 25, 2017","16.969","16.969","16.969","16.969","-0.02%"
"Jul 24, 2017","16.972","16.972","16.972","16.972","0.53%"
"Jul 21, 2017","16.883","16.883","16.883","16.883","0.42%"
"Jul 20, 2017","16.812","16.812","16.812","16.812","-0.24%"
"Jul 19, 2017","16.852","16.852","16.852","16.852","0.73%"
"Jul 18, 2017","16.730","16.730","16.730","16.730","-0.88%"
"Jul 17, 2017","16.879","16.879","16.879","16.879","0.30%"
"Jul 14, 2017","16.828","16.828","16.828","16.828","0.01%"
"Jul 13, 2017","16.827","16.827","16.827","16.827","0.83%"
"Jul 12, 2017","16.688","16.688","16.688","16.688","0.31%"
"Jul 11, 2017","16.637","16.637","16.637","16.637","0.16%"
"Jul 10, 2017","16.611","16.611","16.611","16.611","1.08%"
"Jul 07, 2017","16.433","16.433","16.433","16.433","-0.09%"
"Jul 06, 2017","16.448","16.448","16.448","16.448","0.43%"
"Jul 05, 2017","16.378","16.378","16.378","16.378","0.25%"
"Jul 04, 2017","16.337","16.337","16.337","16.337","-0.02%"
"Jul 03, 2017","16.340","16.340","16.340","16.340","0.98%"
"Jun 30, 2017","16.181","16.181","16.181","16.181","0.19%"
"Jun 29, 2017","16.151","16.151","16.151","16.151","0.20%"
"Jun 28, 2017","16.119","16.119","16.119","16.119","-0.21%"
"Jun 27, 2017","16.153","16.153","16.153","16.153","-0.66%"
"Jun 26, 2017","16.261","16.261","16.261","16.261","0.00%"
"Jun 23, 2017","16.261","16.261","16.261","16.261","-0.57%"
"Jun 22, 2017","16.354","16.354","16.354","16.354","-0.02%"
"Jun 21, 2017","16.357","16.357","16.357","16.357","-0.20%"
"Jun 20, 2017","16.390","16.390","16.390","16.390","-0.01%"
"Jun 19, 2017","16.391","16.391","16.391","16.391","0.72%"
"Jun 16, 2017","16.274","16.274","16.274","16.274","0.10%"
"Jun 15, 2017","16.257","16.257","16.257","16.257","-0.40%"
"Jun 14, 2017","16.323","16.323","16.323","16.323","0.11%"
"Jun 13, 2017","16.305","16.305","16.305","16.305","-0.06%"
"Jun 12, 2017","16.314","16.314","16.314","16.314","-0.54%"
"Jun 09, 2017","16.402","16.402","16.402","16.402","0.21%"
"Jun 08, 2017","16.367","16.367","16.367","16.367","-0.17%"
"Jun 07, 2017","16.395","16.395","16.395","16.395","0.28%"
"Jun 06, 2017","16.349","16.349","16.349","16.349","-0.40%"
"Jun 05, 2017","16.414","16.414","16.414","16.414","0.34%"
"Jun 02, 2017","16.359","16.359","16.359","16.359","0.39%"
"Jun 01, 2017","16.296","16.296","16.296","16.296","0.02%"
"May 31, 2017","16.292","16.292","16.292","16.292","-0.03%"
"May 30, 2017","16.297","16.297","16.297","16.297","0.20%"
"May 29, 2017","16.264","16.264","16.264","16.264","0.11%"
"May 26, 2017","16.246","16.246","16.246","16.246","0.91%"
"May 25, 2017","16.099","16.099","16.099","16.099","1.58%"
"May 24, 2017","15.849","15.849","15.849","15.849","-0.26%"
"May 23, 2017","15.891","15.891","15.891","15.891","-0.55%"
"May 22, 2017","15.979","15.979","15.979","15.979","0.11%"
"May 19, 2017","15.961","15.961","15.961","15.961","-0.02%"
"May 18, 2017","15.964","15.964","15.964","15.964","-1.02%"
"May 17, 2017","16.128","16.128","16.128","16.128","0.14%"
"May 16, 2017","16.105","16.105","16.105","16.105","0.71%"
"May 15, 2017","15.992","15.992","15.992","15.992","0.47%"
"May 12, 2017","15.917","15.917","15.917","15.917","-0.23%"
"May 11, 2017","15.953","15.953","15.953","15.953","0.16%"
"May 10, 2017","15.928","15.928","15.928","15.928","0.97%"
"May 09, 2017","15.775","15.775","15.775","15.775","0.03%"
"May 08, 2017","15.771","15.771","15.771","15.771","0.31%"
"May 05, 2017","15.723","15.723","15.723","15.723","-0.80%"
"May 04, 2017","15.849","15.849","15.849","15.849","0.52%"
"May 03, 2017","15.767","15.767","15.767","15.767","-0.02%"
"May 02, 2017","15.770","15.770","15.770","15.770","0.10%"
"May 01, 2017","15.754","15.754","15.754","15.754","0.00%"
"Apr 28, 2017","15.754","15.754","15.754","15.754","-0.40%"
"Apr 27, 2017","15.818","15.818","15.818","15.818","-0.11%"
"Apr 26, 2017","15.835","15.835","15.835","15.835","0.49%"
"Apr 25, 2017","15.758","15.758","15.758","15.758","0.96%"
"Apr 24, 2017","15.608","15.608","15.608","15.608","1.07%"
"Apr 21, 2017","15.443","15.443","15.443","15.443","-0.19%"
"Apr 20, 2017","15.472","15.472","15.472","15.472","0.36%"
"Apr 19, 2017","15.416","15.416","15.416","15.416","-0.02%"
"Apr 18, 2017","15.419","15.419","15.419","15.419","-0.37%"
"Apr 17, 2017","15.476","15.476","15.476","15.476","-0.13%"
"Apr 14, 2017","15.496","15.496","15.496","15.496","0.00%"
"Apr 13, 2017","15.496","15.496","15.496","15.496","-0.57%"
"Apr 12, 2017","15.585","15.585","15.585","15.585","-0.36%"
"Apr 11, 2017","15.642","15.642","15.642","15.642","0.60%"
"Apr 10, 2017","15.548","15.548","15.548","15.548","-0.19%"
"Apr 07, 2017","15.577","15.577","15.577","15.577","-0.68%"
"Apr 06, 2017","15.684","15.684","15.684","15.684","-0.04%"
"Apr 05, 2017","15.690","15.690","15.690","15.690","0.29%"
"Apr 04, 2017","15.644","15.644","15.644","15.644","0.00%"
"Apr 03, 2017","15.644","15.644","15.644","15.644","0.68%"
"Mar 31, 2017","15.539","15.539","15.539","15.539","0.02%"
"Mar 30, 2017","15.536","15.536","15.536","15.536","0.32%"
"Mar 29, 2017","15.486","15.486","15.486","15.486","0.47%"
"Mar 28, 2017","15.414","15.414","15.414","15.414","0.61%"
"Mar 27, 2017","15.320","15.320","15.320","15.320","-0.68%"
"Mar 24, 2017","15.425","15.425","15.425","15.425","0.25%"
"Mar 23, 2017","15.386","15.386","15.386","15.386","0.61%"
"Mar 22, 2017","15.292","15.292","15.292","15.292","-1.00%"
"Mar 21, 2017","15.446","15.446","15.446","15.446","-0.06%"
"Mar 20, 2017","15.455","15.455","15.455","15.455","-0.36%"
"Mar 17, 2017","15.511","15.511","15.511","15.511","0.06%"
"Mar 16, 2017","15.501","15.501","15.501","15.501","0.78%"
"Mar 15, 2017","15.381","15.381","15.381","15.381","-0.02%"
"Mar 14, 2017","15.384","15.384","15.384","15.384","1.77%"
"Mar 13, 2017","15.116","15.116","15.116","15.116","0.00%"
"Mar 10, 2017","15.116","15.116","15.116","15.116","0.08%"
"Mar 09, 2017","15.104","15.104","15.104","15.104","0.05%"
"Mar 08, 2017","15.097","15.097","15.097","15.097","-0.25%"
"Mar 07, 2017","15.135","15.135","15.135","15.135","-0.18%"
"Mar 06, 2017","15.163","15.163","15.163","15.163","0.74%"
"Mar 03, 2017","15.052","15.052","15.052","15.052","-0.03%"
"Mar 02, 2017","15.056","15.056","15.056","15.056","-0.52%"
"Mar 01, 2017","15.134","15.134","15.134","15.134","0.75%"
"Feb 28, 2017","15.022","15.022","15.022","15.022","-0.17%"
"Feb 27, 2017","15.047","15.047","15.047","15.047","-0.48%"
"Feb 24, 2017","15.119","15.119","15.119","15.119","0.00%"
"Feb 23, 2017","15.119","15.119","15.119","15.119","0.14%"
"Feb 22, 2017","15.098","15.098","15.098","15.098","0.21%"
"Feb 21, 2017","15.066","15.066","15.066","15.066","0.32%"
"Feb 20, 2017","15.018","15.018","15.018","15.018","0.64%"
"Feb 17, 2017","14.922","14.922","14.922","14.922","0.49%"
"Feb 16, 2017","14.849","14.849","14.849","14.849","0.61%"
"Feb 15, 2017","14.759","14.759","14.759","14.759","-0.74%"
"Feb 14, 2017","14.869","14.869","14.869","14.869","-0.14%"
"Feb 13, 2017","14.890","14.890","14.890","14.890","0.13%"
"Feb 10, 2017","14.871","14.871","14.871","14.871","0.17%"
"Feb 09, 2017","14.846","14.846","14.846","14.846","0.11%"
"Feb 08, 2017","14.830","14.830","14.830","14.830","0.01%"
"Feb 07, 2017","14.829","14.829","14.829","14.829","-0.35%"
"Feb 06, 2017","14.881","14.881","14.881","14.881","0.68%"
"Feb 03, 2017","14.780","14.780","14.780","14.780","0.07%"
"Feb 02, 2017","14.769","14.769","14.769","14.769","0.22%"
"Feb 01, 2017","14.737","14.737","14.737","14.737","1.82%"
"Jan 31, 2017","14.473","14.473","14.473","14.473","-0.83%"
"Jan 30, 2017","14.594","14.594","14.594","14.594","-0.10%"
"Jan 27, 2017","14.608","14.608","14.608","14.608","0.56%"
"Jan 26, 2017","14.527","14.527","14.527","14.527","0.00%"
"Jan 25, 2017","14.527","14.527","14.527","14.527","1.50%"
"Jan 24, 2017","14.313","14.313","14.313","14.313","1.00%"
"Jan 23, 2017","14.171","14.171","14.171","14.171","0.51%"
"Jan 20, 2017","14.099","14.099","14.099","14.099","-1.02%"
"Jan 19, 2017","14.244","14.244","14.244","14.244","0.22%"
"Jan 18, 2017","14.213","14.213","14.213","14.213","0.23%"
"Jan 17, 2017","14.181","14.181","14.181","14.181","-0.18%"
"Jan 16, 2017","14.207","14.207","14.207","14.207","0.15%"
"Jan 13, 2017","14.186","14.186","14.186","14.186","-0.08%"
"Jan 12, 2017","14.197","14.197","14.197","14.197","0.31%"
"Jan 11, 2017","14.153","14.153","14.153","14.153","1.10%"
"Jan 10, 2017","13.999","13.999","13.999","13.999","0.63%"
"Jan 09, 2017","13.911","13.911","13.911","13.911","-0.09%"
"Jan 06, 2017","13.924","13.924","13.924","13.924","-0.36%"
"Jan 05, 2017","13.974","13.974","13.974","13.974","1.00%"
"Jan 04, 2017","13.835","13.835","13.835","13.835","-0.02%"
"Jan 03, 2017","13.838","13.838","13.838","13.838","0.15%"
"Jan 02, 2017","13.817","13.817","13.817","13.817","-0.07%"
"Dec 30, 2016","13.827","13.827","13.827","13.827","0.81%"
"Dec 29, 2016","13.716","13.716","13.716","13.716","0.85%"
"Dec 28, 2016","13.600","13.600","13.600","13.600","0.02%"
"Dec 27, 2016","13.597","13.597","13.597","13.597","1.57%"
"Dec 26, 2016","13.387","13.387","13.387","13.387","-0.97%"
"Dec 23, 2016","13.518","13.518","13.518","13.518","0.08%"
"Dec 22, 2016","13.507","13.507","13.507","13.507","-1.01%"
"Dec 21, 2016","13.645","13.645","13.645","13.645","-0.26%"
"Dec 20, 2016","13.680","13.680","13.680","13.680","-0.27%"
"Dec 19, 2016","13.717","13.717","13.717","13.717","-0.44%"
"Dec 16, 2016","13.777","13.777","13.777","13.777","-0.17%"
"Dec 15, 2016","13.800","13.800","13.800","13.800","-0.35%"
"Dec 14, 2016","13.849","13.849","13.849","13.849","-0.47%"
"Dec 13, 2016","13.915","13.915","13.915","13.915","0.61%"
"Dec 12, 2016","13.830","13.830","13.830","13.830","-1.09%"
"Dec 09, 2016","13.982","13.982","13.982","13.982","0.17%"
"Dec 08, 2016","13.958","13.958","13.958","13.958","1.77%"
"Dec 07, 2016","13.715","13.715","13.715","13.715","-0.50%"
"Dec 06, 2016","13.784","13.784","13.784","13.784","0.17%"
"Dec 05, 2016","13.760","13.760","13.760","13.760","0.51%"
"Dec 02, 2016","13.690","13.690","13.690","13.690","-1.28%"
"Dec 01, 2016","13.867","13.867","13.867","13.867","-0.38%"
"Nov 30, 2016","13.920","13.920","13.920","13.920","0.99%"
"Nov 29, 2016","13.783","13.783","13.783","13.783","0.18%"
"Nov 28, 2016","13.758","13.758","13.758","13.758","0.15%"
"Nov 25, 2016","13.737","13.737","13.737","13.737","1.85%"
"Nov 24, 2016","13.488","13.488","13.488","13.488","-0.84%"
"Nov 23, 2016","13.602","13.602","13.602","13.602","0.38%"
"Nov 22, 2016","13.550","13.550","13.550","13.550","0.91%"
"Nov 21, 2016","13.428","13.428","13.428","13.428","-1.78%"
"Nov 18, 2016","13.671","13.671","13.671","13.671","-0.07%"
"Nov 17, 2016","13.680","13.680","13.680","13.680","-0.39%"
"Nov 16, 2016","13.733","13.733","13.733","13.733","0.04%"
"Nov 15, 2016","13.728","13.728","13.728","13.728","-2.25%"
"Nov 14, 2016","14.044","14.044","14.044","14.044","0.00%"
"Nov 11, 2016","14.044","14.044","14.044","14.044","-2.66%"
"Nov 10, 2016","14.428","14.428","14.428","14.428","1.10%"
"Nov 09, 2016","14.271","14.271","14.271","14.271","-1.30%"
"Nov 08, 2016","14.459","14.459","14.459","14.459","0.49%"
"Nov 07, 2016","14.388","14.388","14.388","14.388","0.62%"
"Nov 04, 2016","14.300","14.300","14.300","14.300","-0.60%"
"Nov 03, 2016","14.386","14.386","14.386","14.386","-0.32%"
"Nov 02, 2016","14.432","14.432","14.432","14.432","-1.29%"
"Nov 01, 2016","14.621","14.621","14.621","14.621","-0.12%"
"Oct 31, 2016","14.638","14.638","14.638","14.638","0.00%"
"Oct 28, 2016","14.638","14.638","14.638","14.638","0.26%"
"Oct 27, 2016","14.600","14.600","14.600","14.600","0.01%"
"Oct 26, 2016","14.598","14.598","14.598","14.598","-0.88%"
"Oct 25, 2016","14.727","14.727","14.727","14.727","-0.20%"
"Oct 24, 2016","14.757","14.757","14.757","14.757","0.19%"
"Oct 21, 2016","14.729","14.729","14.729","14.729","0.00%"
"Oct 20, 2016","14.729","14.729","14.729","14.729","0.46%"
"Oct 19, 2016","14.662","14.662","14.662","14.662","-0.22%"
"Oct 18, 2016","14.694","14.694","14.694","14.694","1.79%"
"Oct 17, 2016","14.436","14.436","14.436","14.436","-0.71%"
"Oct 14, 2016","14.539","14.539","14.539","14.539","0.12%"
"Oct 13, 2016","14.522","14.522","14.522","14.522","-1.55%"
"Oct 12, 2016","14.751","14.751","14.751","14.751","0.00%"
"Oct 11, 2016","14.751","14.751","14.751","14.751","0.00%"
"Oct 10, 2016","14.751","14.751","14.751","14.751","0.13%"
"Oct 07, 2016","14.732","14.732","14.732","14.732","-0.14%"
"Oct 06, 2016","14.753","14.753","14.753","14.753","-0.39%"
"Oct 05, 2016","14.811","14.811","14.811","14.811","-0.29%"
"Oct 04, 2016","14.854","14.854","14.854","14.854","0.36%"
"Oct 03, 2016","14.801","14.801","14.801","14.801","1.46%"
"Sep 30, 2016","14.588","14.588","14.588","14.588","0.23%"
"Sep 29, 2016","14.554","14.554","14.554","14.554","-1.76%"
"Sep 28, 2016","14.814","14.814","14.814","14.814","0.45%"
"Sep 27, 2016","14.748","14.748","14.748","14.748","-0.20%"
"Sep 26, 2016","14.777","14.777","14.777","14.777","-1.22%"
"Sep 23, 2016","14.960","14.960","14.960","14.960","-0.40%"
"Sep 22, 2016","15.020","15.020","15.020","15.020","1.02%"
"Sep 21, 2016","14.868","14.868","14.868","14.868","0.01%"
"Sep 20, 2016","14.866","14.866","14.866","14.866","-0.37%"
"Sep 19, 2016","14.921","14.921","14.921","14.921","0.32%"
"Sep 16, 2016","14.873","14.873","14.873","14.873","0.43%"
"Sep 15, 2016","14.810","14.810","14.810","14.810","0.19%"
"Sep 14, 2016","14.782","14.782","14.782","14.782","0.13%"
"Sep 13, 2016","14.763","14.763","14.763","14.763","0.00%"
"Sep 12, 2016","14.763","14.763","14.763","14.763","-1.70%"
"Sep 09, 2016","15.018","15.018","15.018","15.018","-1.35%"
"Sep 08, 2016","15.223","15.223","15.223","15.223","0.42%"
"Sep 07, 2016","15.159","15.159","15.159","15.159","-0.27%"
"Sep 06, 2016","15.200","15.200","15.200","15.200","1.51%"
"Sep 05, 2016","14.974","14.974","14.974","14.974","0.00%"
"Sep 02, 2016","14.974","14.974","14.974","14.974","0.40%"
"Sep 01, 2016","14.914","14.914","14.914","14.914","-0.13%"
"Aug 31, 2016","14.934","14.934","14.934","14.934","0.51%"
"Aug 30, 2016","14.858","14.858","14.858","14.858","1.58%"
"Aug 29, 2016","14.627","14.627","14.627","14.627","0.40%"
"Aug 26, 2016","14.568","14.568","14.568","14.568","-0.23%"
"Aug 25, 2016","14.602","14.602","14.602","14.602","-0.67%"
"Aug 24, 2016","14.700","14.700","14.700","14.700","0.20%"
"Aug 23, 2016","14.670","14.670","14.670","14.670","0.03%"
"Aug 22, 2016","14.665","14.665","14.665","14.665","-0.43%"
"Aug 19, 2016","14.729","14.729","14.729","14.729","-0.07%"
"Aug 18, 2016","14.740","14.740","14.740","14.740","0.62%"
"Aug 17, 2016","14.649","14.649","14.649","14.649","-0.22%"
"Aug 16, 2016","14.681","14.681","14.681","14.681","-0.34%"
"Aug 15, 2016","14.731","14.731","14.731","14.731","0.00%"
"Aug 12, 2016","14.731","14.731","14.731","14.731","0.92%"
"Aug 11, 2016","14.596","14.596","14.596","14.596","0.21%"
"Aug 10, 2016","14.566","14.566","14.566","14.566","-1.18%"
"Aug 09, 2016","14.740","14.740","14.740","14.740","-0.37%"
"Aug 08, 2016","14.795","14.795","14.795","14.795","0.32%"
"Aug 05, 2016","14.748","14.748","14.748","14.748","1.54%"
"Aug 04, 2016","14.525","14.525","14.525","14.525","0.07%"
"Aug 03, 2016","14.515","14.515","14.515","14.515","-0.89%"
"Aug 02, 2016","14.646","14.646","14.646","14.646","-0.16%"
"Aug 01, 2016","14.669","14.669","14.669","14.669","-0.02%"
"Jul 29, 2016","14.672","14.672","14.672","14.672","-0.32%"
"Jul 28, 2016","14.719","14.719","14.719","14.719","0.62%"
"Jul 27, 2016","14.628","14.628","14.628","14.628","0.29%"
"Jul 26, 2016","14.586","14.586","14.586","14.586","-0.52%"
"Jul 25, 2016","14.662","14.662","14.662","14.662","1.10%"
"Jul 22, 2016","14.502","14.502","14.502","14.502","0.37%"
"Jul 21, 2016","14.449","14.449","14.449","14.449","-0.63%"
"Jul 20, 2016","14.540","14.540","14.540","14.540","0.43%"
"Jul 19, 2016","14.478","14.478","14.478","14.478","0.24%"
"Jul 18, 2016","14.444","14.444","14.444","14.444","-0.38%"
"Jul 15, 2016","14.499","14.499","14.499","14.499","-0.21%"
"Jul 14, 2016","14.529","14.529","14.529","14.529","0.53%"
"Jul 13, 2016","14.452","14.452","14.452","14.452","-0.02%"
"Jul 12, 2016","14.455","14.455","14.455","14.455","0.63%"
"Jul 11, 2016","14.365","14.365","14.365","14.365","1.72%"
"Jul 08, 2016","14.122","14.122","14.122","14.122","-0.18%"
"Jul 07, 2016","14.147","14.147","14.147","14.147","0.05%"
"Jul 06, 2016","14.140","14.140","14.140","14.140","0.00%"
"Jul 05, 2016","14.140","14.140","14.140","14.140","-0.42%"
"Jul 04, 2016","14.200","14.200","14.200","14.200","0.50%"
"Jul 01, 2016","14.129","14.129","14.129","14.129","0.48%"
"Jun 30, 2016","14.062","14.062","14.062","14.062","1.01%"
"Jun 29, 2016","13.922","13.922","13.922","13.922","0.99%"
"Jun 28, 2016","13.786","13.786","13.786","13.786","0.40%"
"Jun 27, 2016","13.731","13.731","13.731","13.731","0.07%"
"Jun 24, 2016","13.722","13.722","13.722","13.722","-2.17%"
"Jun 23, 2016","14.027","14.027","14.027","14.027","0.81%"
"Jun 22, 2016","13.914","13.914","13.914","13.914","-0.17%"
"Jun 21, 2016","13.938","13.938","13.938","13.938","-0.23%"
"Jun 20, 2016","13.970","13.970","13.970","13.970","0.82%"
"Jun 17, 2016","13.856","13.856","13.856","13.856","0.36%"
"Jun 16, 2016","13.806","13.806","13.806","13.806","-0.70%"
"Jun 15, 2016","13.903","13.903","13.903","13.903","1.19%"
"Jun 14, 2016","13.739","13.739","13.739","13.739","-0.02%"
"Jun 13, 2016","13.742","13.742","13.742","13.742","-0.73%"
"Jun 10, 2016","13.843","13.843","13.843","13.843","-0.41%"
"Jun 09, 2016","13.900","13.900","13.900","13.900","-0.74%"
"Jun 08, 2016","14.004","14.004","14.004","14.004","0.09%"
"Jun 07, 2016","13.992","13.992","13.992","13.992","0.79%"
"Jun 06, 2016","13.882","13.882","13.882","13.882","-0.19%"
"Jun 03, 2016","13.908","13.908","13.908","13.908","0.04%"
"Jun 02, 2016","13.902","13.902","13.902","13.902","0.48%"
"Jun 01, 2016","13.836","13.836","13.836","13.836","0.24%"
"May 31, 2016","13.803","13.803","13.803","13.803","-0.23%"
"May 30, 2016","13.835","13.835","13.835","13.835","0.44%"
"May 27, 2016","13.774","13.774","13.774","13.774","1.07%"
"May 26, 2016","13.628","13.628","13.628","13.628","1.69%"
"May 25, 2016","13.402","13.402","13.402","13.402","2.39%"
"May 24, 2016","13.089","13.089","13.089","13.089","0.23%"
"May 23, 2016","13.059","13.059","13.059","13.059","-0.24%"
"May 20, 2016","13.091","13.091","13.091","13.091","-0.43%"
"May 19, 2016","13.148","13.148","13.148","13.148","-1.10%"
"May 18, 2016","13.294","13.294","13.294","13.294","-0.26%"
"May 17, 2016","13.329","13.329","13.329","13.329","0.38%"
"May 16, 2016","13.279","13.279","13.279","13.279","0.58%"
"May 13, 2016","13.203","13.203","13.203","13.203","-1.08%"
"May 12, 2016","13.347","13.347","13.347","13.347","0.66%"
"May 11, 2016","13.260","13.260","13.260","13.260","-0.50%"
"May 10, 2016","13.326","13.326","13.326","13.326","0.27%"
"May 09, 2016","13.290","13.290","13.290","13.290","1.70%"
"May 06, 2016","13.068","13.068","13.068","13.068","-0.02%"
"May 05, 2016","13.071","13.071","13.071","13.071","0.38%"
"May 04, 2016","13.021","13.021","13.021","13.021","-0.52%"
"May 03, 2016","13.089","13.089","13.089","13.089","-0.76%"
"May 02, 2016","13.189","13.189","13.189","13.189","-0.57%"
"Apr 29, 2016","13.264","13.264","13.264","13.264","0.04%"
"Apr 28, 2016","13.259","13.259","13.259","13.259","-1.66%"
"Apr 27, 2016","13.483","13.483","13.483","13.483","0.22%"
"Apr 26, 2016","13.454","13.454","13.454","13.454","1.36%"
"Apr 25, 2016","13.273","13.273","13.273","13.273","-0.56%"
"Apr 22, 2016","13.348","13.348","13.348","13.348","-0.16%"
"Apr 21, 2016","13.370","13.370","13.370","13.370","-0.04%"
"Apr 20, 2016","13.375","13.375","13.375","13.375","-0.01%"
"Apr 19, 2016","13.376","13.376","13.376","13.376","0.00%"
"Apr 18, 2016","13.376","13.376","13.376","13.376","0.81%"
"Apr 15, 2016","13.269","13.269","13.269","13.269","0.00%"
"Apr 14, 2016","13.269","13.269","13.269","13.269","0.00%"
"Apr 13, 2016","13.269","13.269","13.269","13.269","1.83%"
"Apr 12, 2016","13.030","13.030","13.030","13.030","0.49%"
"Apr 11, 2016","12.967","12.967","12.967","12.967","1.53%"
"Apr 08, 2016","12.772","12.772","12.772","12.772","0.11%"
"Apr 07, 2016","12.758","12.758","12.758","12.758","-0.89%"
"Apr 06, 2016","12.872","12.872","12.872","12.872","0.14%"
"Apr 05, 2016","12.854","12.854","12.854","12.854","-2.01%"
"Apr 04, 2016","13.117","13.117","13.117","13.117","0.59%"
"Apr 01, 2016","13.040","13.040","13.040","13.040","-0.33%"
"Mar 31, 2016","13.083","13.083","13.083","13.083","0.08%"
"Mar 30, 2016","13.073","13.073","13.073","13.073","1.83%"
"Mar 29, 2016","12.838","12.838","12.838","12.838","-0.24%"
"Mar 28, 2016","12.869","12.869","12.869","12.869","-1.32%"
"Mar 25, 2016","13.041","13.041","13.041","13.041","0.00%"
"Mar 24, 2016","13.041","13.041","13.041","13.041","0.00%"
"Mar 23, 2016","13.041","13.041","13.041","13.041","0.02%"
"Mar 22, 2016","13.039","13.039","13.039","13.039","0.14%"
"Mar 21, 2016","13.021","13.021","13.021","13.021","1.32%"
"Mar 18, 2016","12.851","12.851","12.851","12.851","1.22%"
"Mar 17, 2016","12.696","12.696","12.696","12.696","0.24%"
"Mar 16, 2016","12.665","12.665","12.665","12.665","0.54%"
"Mar 15, 2016","12.597","12.597","12.597","12.597","-1.04%"
"Mar 14, 2016","12.729","12.729","12.729","12.729","0.51%"
"Mar 11, 2016","12.665","12.665","12.665","12.665","0.32%"
"Mar 10, 2016","12.625","12.625","12.625","12.625","-0.61%"
"Mar 09, 2016","12.702","12.702","12.702","12.702","0.62%"
"Mar 08, 2016","12.624","12.624","12.624","12.624","-0.01%"
"Mar 07, 2016","12.625","12.625","12.625","12.625","0.00%"
"Mar 04, 2016","12.625","12.625","12.625","12.625","0.13%"
"Mar 03, 2016","12.609","12.609","12.609","12.609","1.45%"
"Mar 02, 2016","12.429","12.429","12.429","12.429","2.01%"
"Mar 01, 2016","12.184","12.184","12.184","12.184","3.34%"
"Feb 29, 2016","11.790","11.790","11.790","11.790","-0.61%"
"Feb 26, 2016","11.862","11.862","11.862","11.862","0.84%"
"Feb 25, 2016","11.763","11.763","11.763","11.763","-0.68%"
"Feb 24, 2016","11.844","11.844","11.844","11.844","-1.28%"
"Feb 23, 2016","11.997","11.997","11.997","11.997","-1.72%"
"Feb 22, 2016","12.207","12.207","12.207","12.207","0.33%"
"Feb 19, 2016","12.167","12.167","12.167","12.167","0.26%"
"Feb 18, 2016","12.136","12.136","12.136","12.136","1.18%"
"Feb 17, 2016","11.995","11.995","11.995","11.995","0.84%"
"Feb 16, 2016","11.895","11.895","11.895","11.895","-1.58%"
"Feb 15, 2016","12.086","12.086","12.086","12.086","2.56%"
"Feb 12, 2016","11.784","11.784","11.784","11.784","0.06%"
"Feb 11, 2016","11.777","11.777","11.777","11.777","-3.28%"
"Feb 10, 2016","12.176","12.176","12.176","12.176","-1.13%"
"Feb 09, 2016","12.315","12.315","12.315","12.315","-1.20%"
"Feb 08, 2016","12.464","12.464","12.464","12.464","-1.37%"
"Feb 05, 2016","12.637","12.637","12.637","12.637","1.15%"
"Feb 04, 2016","12.493","12.493","12.493","12.493","0.57%"
"Feb 03, 2016","12.422","12.422","12.422","12.422","-1.25%"
"Feb 02, 2016","12.579","12.579","12.579","12.579","-1.30%"
"Feb 01, 2016","12.745","12.745","12.745","12.745","-0.11%"
"Jan 29, 2016","12.759","12.759","12.759","12.759","1.86%"
"Jan 28, 2016","12.526","12.526","12.526","12.526","-0.18%"
"Jan 27, 2016","12.548","12.548","12.548","12.548","0.03%"
"Jan 26, 2016","12.544","12.544","12.544","12.544","0.00%"
"Jan 25, 2016","12.544","12.544","12.544","12.544","0.19%"
"Jan 22, 2016","12.520","12.520","12.520","12.520","1.98%"
"Jan 21, 2016","12.277","12.277","12.277","12.277","-0.44%"
"Jan 20, 2016","12.331","12.331","12.331","12.331","-1.69%"
"Jan 19, 2016","12.543","12.543","12.543","12.543","1.13%"
"Jan 18, 2016","12.403","12.403","12.403","12.403","-1.16%"
"Jan 15, 2016","12.548","12.548","12.548","12.548","-1.30%"
"Jan 14, 2016","12.713","12.713","12.713","12.713","-0.34%"
"Jan 13, 2016","12.756","12.756","12.756","12.756","0.62%"
"Jan 12, 2016","12.677","12.677","12.677","12.677","-0.70%"
"Jan 11, 2016","12.766","12.766","12.766","12.766","-0.49%"
"Jan 08, 2016","12.829","12.829","12.829","12.829","0.43%"
"Jan 07, 2016","12.774","12.774","12.774","12.774","-2.23%"
"Jan 06, 2016","13.065","13.065","13.065","13.065","-0.56%"
"Jan 05, 2016","13.138","13.138","13.138","13.138","-0.09%"
"Jan 04, 2016","13.150","13.150","13.150","13.150","-2.16%"
"Jan 01, 2016","13.440","13.440","13.440","13.440","0.21%"
"Dec 31, 2015","13.412","13.412","13.412","13.412","0.63%"
"Dec 30, 2015","13.328","13.328","13.328","13.328","-0.41%"
"Dec 29, 2015","13.383","13.383","13.383","13.383","0.04%"
"Dec 28, 2015","13.377","13.377","13.377","13.377","0.81%"
"Dec 25, 2015","13.270","13.270","13.270","13.270","0.00%"
"Dec 24, 2015","13.270","13.270","13.270","13.270","-0.06%"
"Dec 23, 2015","13.278","13.278","13.278","13.278","1.03%"
"Dec 22, 2015","13.143","13.143","13.143","13.143","-0.62%"
"Dec 21, 2015","13.225","13.225","13.225","13.225","0.92%"
"Dec 18, 2015","13.104","13.104","13.104","13.104","-1.05%"
"Dec 17, 2015","13.243","13.243","13.243","13.243","1.20%"
