"Index Name","Date","Open","High","Low","Close"
"NIFTY 10 YR BENCHMARK G-SEC","25 Feb 2014","-","-","-","1144.90"
"NIFTY 10 YR BENCHMARK G-SEC","24 Feb 2014","-","-","-","1143.87"
"NIFTY 10 YR BENCHMARK G-SEC","21 Feb 2014","-","-","-","1149.53"
"NIFTY 10 YR BENCHMARK G-SEC","20 Feb 2014","-","-","-","1149.80"
"NIFTY 10 YR BENCHMARK G-SEC","19 Feb 2014","-","-","-","1151.01"
"NIFTY 10 YR BENCHMARK G-SEC","18 Feb 2014","-","-","-","1150.73"
"NIFTY 10 YR BENCHMARK G-SEC","17 Feb 2014","-","-","-","1147.76"
"NIFTY 10 YR BENCHMARK G-SEC","14 Feb 2014","-","-","-","1146.65"
"NIFTY 10 YR BENCHMARK G-SEC","13 Feb 2014","-","-","-","1142.28"
"NIFTY 10 YR BENCHMARK G-SEC","12 Feb 2014","-","-","-","1145.96"
"NIFTY 10 YR BENCHMARK G-SEC","11 Feb 2014","-","-","-","1150.77"
"NIFTY 10 YR BENCHMARK G-SEC","10 Feb 2014","-","-","-","1154.20"
"NIFTY 10 YR BENCHMARK G-SEC","07 Feb 2014","-","-","-","1150.06"
"NIFTY 10 YR BENCHMARK G-SEC","06 Feb 2014","-","-","-","1151.07"
"NIFTY 10 YR BENCHMARK G-SEC","05 Feb 2014","-","-","-","1151.64"
"NIFTY 10 YR BENCHMARK G-SEC","04 Feb 2014","-","-","-","1153.39"
"NIFTY 10 YR BENCHMARK G-SEC","03 Feb 2014","-","-","-","1149.07"
"NIFTY 10 YR BENCHMARK G-SEC","31 Jan 2014","-","-","-","1145.66"
"NIFTY 10 YR BENCHMARK G-SEC","30 Jan 2014","-","-","-","1141.65"
"NIFTY 10 YR BENCHMARK G-SEC","29 Jan 2014","-","-","-","1145.04"
"NIFTY 10 YR BENCHMARK G-SEC","28 Jan 2014","-","-","-","1146.62"
"NIFTY 10 YR BENCHMARK G-SEC","27 Jan 2014","-","-","-","1145.17"
"NIFTY 10 YR BENCHMARK G-SEC","24 Jan 2014","-","-","-","1146.37"
"NIFTY 10 YR BENCHMARK G-SEC","23 Jan 2014","-","-","-","1151.42"
"NIFTY 10 YR BENCHMARK G-SEC","22 Jan 2014","-","-","-","1155.36"
"NIFTY 10 YR BENCHMARK G-SEC","21 Jan 2014","-","-","-","1159.22"
"NIFTY 10 YR BENCHMARK G-SEC","20 Jan 2014","-","-","-","1161.66"
"NIFTY 10 YR BENCHMARK G-SEC","17 Jan 2014","-","-","-","1152.64"
"NIFTY 10 YR BENCHMARK G-SEC","16 Jan 2014","-","-","-","1153.20"
"NIFTY 10 YR BENCHMARK G-SEC","15 Jan 2014","-","-","-","1151.21"
"NIFTY 10 YR BENCHMARK G-SEC","14 Jan 2014","-","-","-","1145.63"
"NIFTY 10 YR BENCHMARK G-SEC","13 Jan 2014","-","-","-","1145.36"
"NIFTY 10 YR BENCHMARK G-SEC","10 Jan 2014","-","-","-","1141.06"
"NIFTY 10 YR BENCHMARK G-SEC","09 Jan 2014","-","-","-","1138.41"
"NIFTY 10 YR BENCHMARK G-SEC","08 Jan 2014","-","-","-","1137.32"
"NIFTY 10 YR BENCHMARK G-SEC","07 Jan 2014","-","-","-","1137.92"
"NIFTY 10 YR BENCHMARK G-SEC","06 Jan 2014","-","-","-","1138.15"
"NIFTY 10 YR BENCHMARK G-SEC","03 Jan 2014","-","-","-","1133.57"
"NIFTY 10 YR BENCHMARK G-SEC","02 Jan 2014","-","-","-","1132.89"
"NIFTY 10 YR BENCHMARK G-SEC","01 Jan 2014","-","-","-","1132.28"
"NIFTY 10 YR BENCHMARK G-SEC","31 Dec 2013","-","-","-","1133.80"
"NIFTY 10 YR BENCHMARK G-SEC","30 Dec 2013","-","-","-","1130.71"
"NIFTY 10 YR BENCHMARK G-SEC","27 Dec 2013","-","-","-","1122.87"
"NIFTY 10 YR BENCHMARK G-SEC","26 Dec 2013","-","-","-","1127.64"
"NIFTY 10 YR BENCHMARK G-SEC","25 Dec 2013","-","-","-","1129.05"
"NIFTY 10 YR BENCHMARK G-SEC","24 Dec 2013","-","-","-","1128.78"
"NIFTY 10 YR BENCHMARK G-SEC","23 Dec 2013","-","-","-","1132.09"
"NIFTY 10 YR BENCHMARK G-SEC","20 Dec 2013","-","-","-","1132.73"
"NIFTY 10 YR BENCHMARK G-SEC","19 Dec 2013","-","-","-","1136.44"
"NIFTY 10 YR BENCHMARK G-SEC","18 Dec 2013","-","-","-","1133.13"
"NIFTY 10 YR BENCHMARK G-SEC","17 Dec 2013","-","-","-","1123.39"
"NIFTY 10 YR BENCHMARK G-SEC","16 Dec 2013","-","-","-","1126.68"
"NIFTY 10 YR BENCHMARK G-SEC","13 Dec 2013","-","-","-","1122.52"
"NIFTY 10 YR BENCHMARK G-SEC","12 Dec 2013","-","-","-","1126.73"
"NIFTY 10 YR BENCHMARK G-SEC","11 Dec 2013","-","-","-","1128.17"
"NIFTY 10 YR BENCHMARK G-SEC","10 Dec 2013","-","-","-","1127.22"
"NIFTY 10 YR BENCHMARK G-SEC","09 Dec 2013","-","-","-","1121.95"
"NIFTY 10 YR BENCHMARK G-SEC","06 Dec 2013","-","-","-","1124.89"
"NIFTY 10 YR BENCHMARK G-SEC","05 Dec 2013","-","-","-","1129.72"
"NIFTY 10 YR BENCHMARK G-SEC","04 Dec 2013","-","-","-","1129.89"
"NIFTY 10 YR BENCHMARK G-SEC","03 Dec 2013","-","-","-","1130.57"
"NIFTY 10 YR BENCHMARK G-SEC","02 Dec 2013","-","-","-","1131.93"
"NIFTY 10 YR BENCHMARK G-SEC","29 Nov 2013","-","-","-","1131.45"
"NIFTY 10 YR BENCHMARK G-SEC","28 Nov 2013","-","-","-","1132.28"
"NIFTY 10 YR BENCHMARK G-SEC","27 Nov 2013","-","-","-","1134.76"
"NIFTY 10 YR BENCHMARK G-SEC","26 Nov 2013","-","-","-","1130.61"
"NIFTY 10 YR BENCHMARK G-SEC","25 Nov 2013","-","-","-","1129.29"
"NIFTY 10 YR BENCHMARK G-SEC","22 Nov 2013","-","-","-","1126.24"
"NIFTY 10 YR BENCHMARK G-SEC","21 Nov 2013","-","-","-","1127.57"
"NIFTY 10 YR BENCHMARK G-SEC","20 Nov 2013","-","-","-","1130.39"
"NIFTY 10 YR BENCHMARK G-SEC","19 Nov 2013","-","-","-","1132.06"
"NIFTY 10 YR BENCHMARK G-SEC","18 Nov 2013","-","-","-","1132.41"
"NIFTY 10 YR BENCHMARK G-SEC","15 Nov 2013","-","-","-","1130.15"
"NIFTY 10 YR BENCHMARK G-SEC","14 Nov 2013","-","-","-","1129.87"
"NIFTY 10 YR BENCHMARK G-SEC","13 Nov 2013","-","-","-","1136.99"
"NIFTY 10 YR BENCHMARK G-SEC","12 Nov 2013","-","-","-","1126.95"
"NIFTY 10 YR BENCHMARK G-SEC","11 Nov 2013","-","-","-","1133.79"
"NIFTY 10 YR BENCHMARK G-SEC","08 Nov 2013","-","-","-","1130.41"
"NIFTY 10 YR BENCHMARK G-SEC","07 Nov 2013","-","-","-","1140.29"
"NIFTY 10 YR BENCHMARK G-SEC","06 Nov 2013","-","-","-","1142.17"
"NIFTY 10 YR BENCHMARK G-SEC","05 Nov 2013","-","-","-","1147.96"
"NIFTY 10 YR BENCHMARK G-SEC","04 Nov 2013","-","-","-","1150.43"
"NIFTY 10 YR BENCHMARK G-SEC","01 Nov 2013","-","-","-","1149.61"
"NIFTY 10 YR BENCHMARK G-SEC","31 Oct 2013","-","-","-","1154.86"
"NIFTY 10 YR BENCHMARK G-SEC","30 Oct 2013","-","-","-","1158.44"
"NIFTY 10 YR BENCHMARK G-SEC","29 Oct 2013","-","-","-","1161.26"
"NIFTY 10 YR BENCHMARK G-SEC","28 Oct 2013","-","-","-","1152.03"
"NIFTY 10 YR BENCHMARK G-SEC","25 Oct 2013","-","-","-","1156.88"
"NIFTY 10 YR BENCHMARK G-SEC","24 Oct 2013","-","-","-","1156.29"
"NIFTY 10 YR BENCHMARK G-SEC","23 Oct 2013","-","-","-","1152.47"
"NIFTY 10 YR BENCHMARK G-SEC","22 Oct 2013","-","-","-","1154.10"
"NIFTY 10 YR BENCHMARK G-SEC","21 Oct 2013","-","-","-","1154.01"
"NIFTY 10 YR BENCHMARK G-SEC","18 Oct 2013","-","-","-","1157.04"
"NIFTY 10 YR BENCHMARK G-SEC","17 Oct 2013","-","-","-","1153.04"
"NIFTY 10 YR BENCHMARK G-SEC","16 Oct 2013","-","-","-","1148.48"
"NIFTY 10 YR BENCHMARK G-SEC","15 Oct 2013","-","-","-","1148.21"
"NIFTY 10 YR BENCHMARK G-SEC","14 Oct 2013","-","-","-","1154.27"
"NIFTY 10 YR BENCHMARK G-SEC","11 Oct 2013","-","-","-","1159.89"
"NIFTY 10 YR BENCHMARK G-SEC","10 Oct 2013","-","-","-","1164.74"
"NIFTY 10 YR BENCHMARK G-SEC","09 Oct 2013","-","-","-","1161.88"
"NIFTY 10 YR BENCHMARK G-SEC","08 Oct 2013","-","-","-","1158.59"
"NIFTY 10 YR BENCHMARK G-SEC","07 Oct 2013","-","-","-","1144.30"
"NIFTY 10 YR BENCHMARK G-SEC","04 Oct 2013","-","-","-","1148.69"
"NIFTY 10 YR BENCHMARK G-SEC","03 Oct 2013","-","-","-","1146.77"
"NIFTY 10 YR BENCHMARK G-SEC","02 Oct 2013","-","-","-","1139.60"
"NIFTY 10 YR BENCHMARK G-SEC","01 Oct 2013","-","-","-","1139.33"
"NIFTY 10 YR BENCHMARK G-SEC","30 Sep 2013","-","-","-","1136.31"
"NIFTY 10 YR BENCHMARK G-SEC","27 Sep 2013","-","-","-","1139.59"
"NIFTY 10 YR BENCHMARK G-SEC","26 Sep 2013","-","-","-","1138.78"
"NIFTY 10 YR BENCHMARK G-SEC","25 Sep 2013","-","-","-","1133.46"
"NIFTY 10 YR BENCHMARK G-SEC","24 Sep 2013","-","-","-","1129.30"
"NIFTY 10 YR BENCHMARK G-SEC","23 Sep 2013","-","-","-","1128.19"
"NIFTY 10 YR BENCHMARK G-SEC","20 Sep 2013","-","-","-","1147.60"
"NIFTY 10 YR BENCHMARK G-SEC","19 Sep 2013","-","-","-","1176.71"
"NIFTY 10 YR BENCHMARK G-SEC","18 Sep 2013","-","-","-","1162.68"
"NIFTY 10 YR BENCHMARK G-SEC","17 Sep 2013","-","-","-","1157.32"
"NIFTY 10 YR BENCHMARK G-SEC","16 Sep 2013","-","-","-","1157.76"
"NIFTY 10 YR BENCHMARK G-SEC","13 Sep 2013","-","-","-","1152.55"
"NIFTY 10 YR BENCHMARK G-SEC","12 Sep 2013","-","-","-","1151.36"
"NIFTY 10 YR BENCHMARK G-SEC","11 Sep 2013","-","-","-","1153.82"
"NIFTY 10 YR BENCHMARK G-SEC","10 Sep 2013","-","-","-","1153.06"
"NIFTY 10 YR BENCHMARK G-SEC","09 Sep 2013","-","-","-","1140.65"
"NIFTY 10 YR BENCHMARK G-SEC","06 Sep 2013","-","-","-","1139.85"
"NIFTY 10 YR BENCHMARK G-SEC","05 Sep 2013","-","-","-","1155.68"
"NIFTY 10 YR BENCHMARK G-SEC","04 Sep 2013","-","-","-","1157.90"
"NIFTY 10 YR BENCHMARK G-SEC","03 Sep 2013","-","-","-","1142.87"
"NIFTY 10 YR BENCHMARK G-SEC","02 Sep 2013","-","-","-","1151.50"
"NIFTY 10 YR BENCHMARK G-SEC","30 Aug 2013","-","-","-","1140.62"
"NIFTY 10 YR BENCHMARK G-SEC","29 Aug 2013","-","-","-","1127.71"
"NIFTY 10 YR BENCHMARK G-SEC","28 Aug 2013","-","-","-","1113.33"
"NIFTY 10 YR BENCHMARK G-SEC","27 Aug 2013","-","-","-","1126.01"
"NIFTY 10 YR BENCHMARK G-SEC","26 Aug 2013","-","-","-","1159.38"
"NIFTY 10 YR BENCHMARK G-SEC","23 Aug 2013","-","-","-","1164.40"
"NIFTY 10 YR BENCHMARK G-SEC","22 Aug 2013","-","-","-","1166.40"
"NIFTY 10 YR BENCHMARK G-SEC","21 Aug 2013","-","-","-","1152.74"
"NIFTY 10 YR BENCHMARK G-SEC","20 Aug 2013","-","-","-","1115.43"
"NIFTY 10 YR BENCHMARK G-SEC","19 Aug 2013","-","-","-","1091.67"
"NIFTY 10 YR BENCHMARK G-SEC","16 Aug 2013","-","-","-","1115.76"
"NIFTY 10 YR BENCHMARK G-SEC","15 Aug 2013","-","-","-","1144.25"
"NIFTY 10 YR BENCHMARK G-SEC","14 Aug 2013","-","-","-","1143.99"
"NIFTY 10 YR BENCHMARK G-SEC","13 Aug 2013","-","-","-","1151.36"
"NIFTY 10 YR BENCHMARK G-SEC","12 Aug 2013","-","-","-","1158.91"
"NIFTY 10 YR BENCHMARK G-SEC","09 Aug 2013","-","-","-","1171.56"
"NIFTY 10 YR BENCHMARK G-SEC","08 Aug 2013","-","-","-","1171.31"
"NIFTY 10 YR BENCHMARK G-SEC","07 Aug 2013","-","-","-","1170.00"
"NIFTY 10 YR BENCHMARK G-SEC","06 Aug 2013","-","-","-","1165.07"
"NIFTY 10 YR BENCHMARK G-SEC","05 Aug 2013","-","-","-","1164.52"
"NIFTY 10 YR BENCHMARK G-SEC","02 Aug 2013","-","-","-","1157.41"
"NIFTY 10 YR BENCHMARK G-SEC","01 Aug 2013","-","-","-","1174.20"
"NIFTY 10 YR BENCHMARK G-SEC","31 Jul 2013","-","-","-","1165.57"
"NIFTY 10 YR BENCHMARK G-SEC","30 Jul 2013","-","-","-","1158.80"
"NIFTY 10 YR BENCHMARK G-SEC","29 Jul 2013","-","-","-","1168.65"
"NIFTY 10 YR BENCHMARK G-SEC","26 Jul 2013","-","-","-","1165.31"
"NIFTY 10 YR BENCHMARK G-SEC","25 Jul 2013","-","-","-","1162.62"
"NIFTY 10 YR BENCHMARK G-SEC","24 Jul 2013","-","-","-","1144.40"
"NIFTY 10 YR BENCHMARK G-SEC","23 Jul 2013","-","-","-","1163.49"
"NIFTY 10 YR BENCHMARK G-SEC","22 Jul 2013","-","-","-","1170.14"
"NIFTY 10 YR BENCHMARK G-SEC","19 Jul 2013","-","-","-","1181.21"
"NIFTY 10 YR BENCHMARK G-SEC","18 Jul 2013","-","-","-","1177.05"
"NIFTY 10 YR BENCHMARK G-SEC","17 Jul 2013","-","-","-","1171.62"
"NIFTY 10 YR BENCHMARK G-SEC","16 Jul 2013","-","-","-","1170.15"
"NIFTY 10 YR BENCHMARK G-SEC","15 Jul 2013","-","-","-","1211.86"
"NIFTY 10 YR BENCHMARK G-SEC","12 Jul 2013","-","-","-","1212.38"
"NIFTY 10 YR BENCHMARK G-SEC","11 Jul 2013","-","-","-","1217.57"
"NIFTY 10 YR BENCHMARK G-SEC","10 Jul 2013","-","-","-","1213.01"
"NIFTY 10 YR BENCHMARK G-SEC","09 Jul 2013","-","-","-","1210.55"
"NIFTY 10 YR BENCHMARK G-SEC","08 Jul 2013","-","-","-","1208.33"
"NIFTY 10 YR BENCHMARK G-SEC","05 Jul 2013","-","-","-","1213.87"
"NIFTY 10 YR BENCHMARK G-SEC","04 Jul 2013","-","-","-","1220.16"
"NIFTY 10 YR BENCHMARK G-SEC","03 Jul 2013","-","-","-","1212.90"
"NIFTY 10 YR BENCHMARK G-SEC","02 Jul 2013","-","-","-","1215.85"
"NIFTY 10 YR BENCHMARK G-SEC","01 Jul 2013","-","-","-","1216.35"
"NIFTY 10 YR BENCHMARK G-SEC","28 Jun 2013","-","-","-","1216.96"
"NIFTY 10 YR BENCHMARK G-SEC","27 Jun 2013","-","-","-","1206.87"
"NIFTY 10 YR BENCHMARK G-SEC","26 Jun 2013","-","-","-","1204.77"
"NIFTY 10 YR BENCHMARK G-SEC","25 Jun 2013","-","-","-","1211.31"
"NIFTY 10 YR BENCHMARK G-SEC","24 Jun 2013","-","-","-","1209.33"
"NIFTY 10 YR BENCHMARK G-SEC","21 Jun 2013","-","-","-","1215.74"
"NIFTY 10 YR BENCHMARK G-SEC","20 Jun 2013","-","-","-","1218.82"
"NIFTY 10 YR BENCHMARK G-SEC","19 Jun 2013","-","-","-","1229.66"
"NIFTY 10 YR BENCHMARK G-SEC","18 Jun 2013","-","-","-","1227.99"
"NIFTY 10 YR BENCHMARK G-SEC","17 Jun 2013","-","-","-","1229.91"
"NIFTY 10 YR BENCHMARK G-SEC","14 Jun 2013","-","-","-","1224.12"
"NIFTY 10 YR BENCHMARK G-SEC","13 Jun 2013","-","-","-","1222.40"
"NIFTY 10 YR BENCHMARK G-SEC","12 Jun 2013","-","-","-","1225.61"
"NIFTY 10 YR BENCHMARK G-SEC","11 Jun 2013","-","-","-","1224.37"
"NIFTY 10 YR BENCHMARK G-SEC","10 Jun 2013","-","-","-","1226.16"
"NIFTY 10 YR BENCHMARK G-SEC","07 Jun 2013","-","-","-","1228.57"
"NIFTY 10 YR BENCHMARK G-SEC","06 Jun 2013","-","-","-","1230.90"
"NIFTY 10 YR BENCHMARK G-SEC","05 Jun 2013","-","-","-","1231.03"
"NIFTY 10 YR BENCHMARK G-SEC","04 Jun 2013","-","-","-","1232.11"
"NIFTY 10 YR BENCHMARK G-SEC","03 Jun 2013","-","-","-","1227.47"
"NIFTY 10 YR BENCHMARK G-SEC","31 May 2013","-","-","-","1227.10"
"NIFTY 10 YR BENCHMARK G-SEC","30 May 2013","-","-","-","1231.28"
"NIFTY 10 YR BENCHMARK G-SEC","29 May 2013","-","-","-","1233.75"
"NIFTY 10 YR BENCHMARK G-SEC","28 May 2013","-","-","-","1236.03"
"NIFTY 10 YR BENCHMARK G-SEC","27 May 2013","-","-","-","1236.71"
"NIFTY 10 YR BENCHMARK G-SEC","24 May 2013","-","-","-","1236.60"
"NIFTY 10 YR BENCHMARK G-SEC","23 May 2013","-","-","-","1233.54"
"NIFTY 10 YR BENCHMARK G-SEC","22 May 2013","-","-","-","1231.91"
"NIFTY 10 YR BENCHMARK G-SEC","21 May 2013","-","-","-","1231.67"
"NIFTY 10 YR BENCHMARK G-SEC","20 May 2013","-","-","-","1231.27"
"NIFTY 10 YR BENCHMARK G-SEC","17 May 2013","-","-","-","1225.44"
"NIFTY 10 YR BENCHMARK G-SEC","16 May 2013","-","-","-","1226.18"
"NIFTY 10 YR BENCHMARK G-SEC","15 May 2013","-","-","-","1220.95"
"NIFTY 10 YR BENCHMARK G-SEC","14 May 2013","-","-","-","1219.56"
"NIFTY 10 YR BENCHMARK G-SEC","13 May 2013","-","-","-","1210.83"
"NIFTY 10 YR BENCHMARK G-SEC","10 May 2013","-","-","-","1209.96"
"NIFTY 10 YR BENCHMARK G-SEC","09 May 2013","-","-","-","1208.34"
"NIFTY 10 YR BENCHMARK G-SEC","08 May 2013","-","-","-","1201.38"
"NIFTY 10 YR BENCHMARK G-SEC","07 May 2013","-","-","-","1197.54"
"NIFTY 10 YR BENCHMARK G-SEC","06 May 2013","-","-","-","1196.83"
"NIFTY 10 YR BENCHMARK G-SEC","03 May 2013","-","-","-","1197.08"
"NIFTY 10 YR BENCHMARK G-SEC","02 May 2013","-","-","-","1197.76"
"NIFTY 10 YR BENCHMARK G-SEC","01 May 2013","-","-","-","1196.88"
"NIFTY 10 YR BENCHMARK G-SEC","30 Apr 2013","-","-","-","1196.62"
"NIFTY 10 YR BENCHMARK G-SEC","29 Apr 2013","-","-","-","1194.13"
"NIFTY 10 YR BENCHMARK G-SEC","26 Apr 2013","-","-","-","1194.67"
"NIFTY 10 YR BENCHMARK G-SEC","25 Apr 2013","-","-","-","1192.32"
"NIFTY 10 YR BENCHMARK G-SEC","24 Apr 2013","-","-","-","1194.89"
"NIFTY 10 YR BENCHMARK G-SEC","23 Apr 2013","-","-","-","1194.64"
"NIFTY 10 YR BENCHMARK G-SEC","22 Apr 2013","-","-","-","1192.99"
"NIFTY 10 YR BENCHMARK G-SEC","19 Apr 2013","-","-","-","1190.39"
"NIFTY 10 YR BENCHMARK G-SEC","18 Apr 2013","-","-","-","1190.14"
"NIFTY 10 YR BENCHMARK G-SEC","17 Apr 2013","-","-","-","1188.01"
"NIFTY 10 YR BENCHMARK G-SEC","16 Apr 2013","-","-","-","1186.29"
"NIFTY 10 YR BENCHMARK G-SEC","15 Apr 2013","-","-","-","1185.47"
"NIFTY 10 YR BENCHMARK G-SEC","12 Apr 2013","-","-","-","1181.87"
"NIFTY 10 YR BENCHMARK G-SEC","11 Apr 2013","-","-","-","1179.44"
"NIFTY 10 YR BENCHMARK G-SEC","10 Apr 2013","-","-","-","1179.19"
"NIFTY 10 YR BENCHMARK G-SEC","09 Apr 2013","-","-","-","1180.20"
"NIFTY 10 YR BENCHMARK G-SEC","08 Apr 2013","-","-","-","1177.85"
"NIFTY 10 YR BENCHMARK G-SEC","05 Apr 2013","-","-","-","1175.50"
"NIFTY 10 YR BENCHMARK G-SEC","04 Apr 2013","-","-","-","1173.04"
"NIFTY 10 YR BENCHMARK G-SEC","03 Apr 2013","-","-","-","1172.67"
"NIFTY 10 YR BENCHMARK G-SEC","02 Apr 2013","-","-","-","1170.27"
"NIFTY 10 YR BENCHMARK G-SEC","01 Apr 2013","-","-","-","1173.06"
"NIFTY 10 YR BENCHMARK G-SEC","29 Mar 2013","-","-","-","1172.55"
"NIFTY 10 YR BENCHMARK G-SEC","28 Mar 2013","-","-","-","1172.30"
"NIFTY 10 YR BENCHMARK G-SEC","27 Mar 2013","-","-","-","1169.16"
"NIFTY 10 YR BENCHMARK G-SEC","26 Mar 2013","-","-","-","1168.90"
"NIFTY 10 YR BENCHMARK G-SEC","25 Mar 2013","-","-","-","1171.76"
"NIFTY 10 YR BENCHMARK G-SEC","22 Mar 2013","-","-","-","1170.03"
"NIFTY 10 YR BENCHMARK G-SEC","21 Mar 2013","-","-","-","1171.86"
"NIFTY 10 YR BENCHMARK G-SEC","20 Mar 2013","-","-","-","1172.34"
"NIFTY 10 YR BENCHMARK G-SEC","19 Mar 2013","-","-","-","1173.61"
"NIFTY 10 YR BENCHMARK G-SEC","18 Mar 2013","-","-","-","1174.71"
"NIFTY 10 YR BENCHMARK G-SEC","15 Mar 2013","-","-","-","1175.59"
"NIFTY 10 YR BENCHMARK G-SEC","14 Mar 2013","-","-","-","1175.19"
"NIFTY 10 YR BENCHMARK G-SEC","13 Mar 2013","-","-","-","1172.02"
"NIFTY 10 YR BENCHMARK G-SEC","12 Mar 2013","-","-","-","1172.90"
"NIFTY 10 YR BENCHMARK G-SEC","11 Mar 2013","-","-","-","1176.14"
"NIFTY 10 YR BENCHMARK G-SEC","08 Mar 2013","-","-","-","1175.50"
"NIFTY 10 YR BENCHMARK G-SEC","07 Mar 2013","-","-","-","1173.59"
"NIFTY 10 YR BENCHMARK G-SEC","06 Mar 2013","-","-","-","1173.48"
"NIFTY 10 YR BENCHMARK G-SEC","05 Mar 2013","-","-","-","1172.34"
"NIFTY 10 YR BENCHMARK G-SEC","04 Mar 2013","-","-","-","1171.13"
"NIFTY 10 YR BENCHMARK G-SEC","01 Mar 2013","-","-","-","1168.67"
"NIFTY 10 YR BENCHMARK G-SEC","28 Feb 2013","-","-","-","1171.12"
"NIFTY 10 YR BENCHMARK G-SEC","27 Feb 2013","-","-","-","1175.89"
"NIFTY 10 YR BENCHMARK G-SEC","26 Feb 2013","-","-","-","1174.28"
"NIFTY 10 YR BENCHMARK G-SEC","25 Feb 2013","-","-","-","1175.38"
"NIFTY 10 YR BENCHMARK G-SEC","22 Feb 2013","-","-","-","1174.51"
"NIFTY 10 YR BENCHMARK G-SEC","21 Feb 2013","-","-","-","1173.34"
"NIFTY 10 YR BENCHMARK G-SEC","20 Feb 2013","-","-","-","1173.65"
"NIFTY 10 YR BENCHMARK G-SEC","19 Feb 2013","-","-","-","1171.86"
"NIFTY 10 YR BENCHMARK G-SEC","18 Feb 2013","-","-","-","1171.61"
"NIFTY 10 YR BENCHMARK G-SEC","15 Feb 2013","-","-","-","1170.35"
"NIFTY 10 YR BENCHMARK G-SEC","14 Feb 2013","-","-","-","1171.09"
"NIFTY 10 YR BENCHMARK G-SEC","13 Feb 2013","-","-","-","1168.86"
"NIFTY 10 YR BENCHMARK G-SEC","12 Feb 2013","-","-","-","1166.91"
"NIFTY 10 YR BENCHMARK G-SEC","11 Feb 2013","-","-","-","1167.39"
"NIFTY 10 YR BENCHMARK G-SEC","08 Feb 2013","-","-","-","1167.73"
"NIFTY 10 YR BENCHMARK G-SEC","07 Feb 2013","-","-","-","1164.90"
"NIFTY 10 YR BENCHMARK G-SEC","06 Feb 2013","-","-","-","1161.24"
"NIFTY 10 YR BENCHMARK G-SEC","05 Feb 2013","-","-","-","1160.99"
"NIFTY 10 YR BENCHMARK G-SEC","04 Feb 2013","-","-","-","1159.72"
"NIFTY 10 YR BENCHMARK G-SEC","01 Feb 2013","-","-","-","1161.34"
"NIFTY 10 YR BENCHMARK G-SEC","31 Jan 2013","-","-","-","1160.62"
"NIFTY 10 YR BENCHMARK G-SEC","30 Jan 2013","-","-","-","1161.94"
"NIFTY 10 YR BENCHMARK G-SEC","29 Jan 2013","-","-","-","1165.22"
"NIFTY 10 YR BENCHMARK G-SEC","28 Jan 2013","-","-","-","1163.73"
"NIFTY 10 YR BENCHMARK G-SEC","25 Jan 2013","-","-","-","1161.38"
"NIFTY 10 YR BENCHMARK G-SEC","24 Jan 2013","-","-","-","1161.14"
"NIFTY 10 YR BENCHMARK G-SEC","23 Jan 2013","-","-","-","1162.39"
"NIFTY 10 YR BENCHMARK G-SEC","22 Jan 2013","-","-","-","1163.32"
"NIFTY 10 YR BENCHMARK G-SEC","21 Jan 2013","-","-","-","1162.16"
"NIFTY 10 YR BENCHMARK G-SEC","18 Jan 2013","-","-","-","1161.35"
"NIFTY 10 YR BENCHMARK G-SEC","17 Jan 2013","-","-","-","1162.94"
"NIFTY 10 YR BENCHMARK G-SEC","16 Jan 2013","-","-","-","1159.41"
"NIFTY 10 YR BENCHMARK G-SEC","15 Jan 2013","-","-","-","1162.88"
"NIFTY 10 YR BENCHMARK G-SEC","14 Jan 2013","-","-","-","1165.00"
"NIFTY 10 YR BENCHMARK G-SEC","11 Jan 2013","-","-","-","1159.25"
"NIFTY 10 YR BENCHMARK G-SEC","10 Jan 2013","-","-","-","1158.21"
"NIFTY 10 YR BENCHMARK G-SEC","09 Jan 2013","-","-","-","1156.52"
"NIFTY 10 YR BENCHMARK G-SEC","08 Jan 2013","-","-","-","1155.49"
"NIFTY 10 YR BENCHMARK G-SEC","07 Jan 2013","-","-","-","1155.75"
"NIFTY 10 YR BENCHMARK G-SEC","04 Jan 2013","-","-","-","1152.70"
"NIFTY 10 YR BENCHMARK G-SEC","03 Jan 2013","-","-","-","1149.75"
"NIFTY 10 YR BENCHMARK G-SEC","02 Jan 2013","-","-","-","1147.52"
"NIFTY 10 YR BENCHMARK G-SEC","01 Jan 2013","-","-","-","1147.21"
"NIFTY 10 YR BENCHMARK G-SEC","31 Dec 2012","-","-","-","1142.82"
"NIFTY 10 YR BENCHMARK G-SEC","28 Dec 2012","-","-","-","1138.19"
"NIFTY 10 YR BENCHMARK G-SEC","27 Dec 2012","-","-","-","1137.59"
"NIFTY 10 YR BENCHMARK G-SEC","26 Dec 2012","-","-","-","1137.22"
"NIFTY 10 YR BENCHMARK G-SEC","25 Dec 2012","-","-","-","1135.75"
"NIFTY 10 YR BENCHMARK G-SEC","24 Dec 2012","-","-","-","1135.50"
"NIFTY 10 YR BENCHMARK G-SEC","21 Dec 2012","-","-","-","1133.69"
"NIFTY 10 YR BENCHMARK G-SEC","20 Dec 2012","-","-","-","1132.63"
"NIFTY 10 YR BENCHMARK G-SEC","19 Dec 2012","-","-","-","1132.38"
"NIFTY 10 YR BENCHMARK G-SEC","18 Dec 2012","-","-","-","1132.60"
