"Date","Price","Open","High","Low","Change %"
"26-10-2002","7.054","7.054","7.054","7.054","-0.07%"
"25-10-2002","7.059","7.059","7.059","7.059","0.11%"
"24-10-2002","7.051","7.051","7.051","7.051","0.03%"
"23-10-2002","7.049","7.049","7.049","7.049","0.00%"
"22-10-2002","7.049","7.049","7.049","7.049","0.14%"
"21-10-2002","7.039","7.039","7.039","7.039","0.07%"
"19-10-2002","7.034","7.034","7.034","7.034","-0.01%"
"18-10-2002","7.035","7.035","7.035","7.035","-0.51%"
"17-10-2002","7.071","7.071","7.071","7.071","-0.20%"
"16-10-2002","7.085","7.085","7.085","7.085","0.03%"
"14-10-2002","7.083","7.083","7.083","7.083","0.07%"
"12-10-2002","7.078","7.078","7.078","7.078","-0.13%"
"11-10-2002","7.087","7.087","7.087","7.087","0.00%"
"10-10-2002","7.087","7.087","7.087","7.087","-0.10%"
"09-10-2002","7.094","7.094","7.094","7.094","0.06%"
"08-10-2002","7.090","7.090","7.090","7.090","-0.24%"
"07-10-2002","7.107","7.107","7.107","7.107","-0.28%"
"05-10-2002","7.127","7.127","7.127","7.127","0.03%"
"04-10-2002","7.125","7.125","7.125","7.125","-0.14%"
"03-10-2002","7.135","7.135","7.135","7.135","-0.11%"
"01-10-2002","7.143","7.143","7.143","7.143","-0.35%"
"30-09-2002","7.168","7.168","7.168","7.168","0.00%"
"28-09-2002","7.168","7.168","7.168","7.168","0.04%"
"27-09-2002","7.165","7.165","7.165","7.165","-0.21%"
"26-09-2002","7.180","7.180","7.180","7.180","-0.10%"
"25-09-2002","7.187","7.187","7.187","7.187","0.14%"
"24-09-2002","7.177","7.177","7.177","7.177","0.08%"
"23-09-2002","7.171","7.171","7.171","7.171","0.04%"
"21-09-2002","7.168","7.168","7.168","7.168","-0.10%"
"20-09-2002","7.175","7.175","7.175","7.175","0.15%"
"19-09-2002","7.164","7.164","7.164","7.164","0.00%"
"18-09-2002","7.164","7.164","7.164","7.164","-0.04%"
"17-09-2002","7.167","7.167","7.167","7.167","-0.33%"
"16-09-2002","7.191","7.191","7.191","7.191","0.22%"
"14-09-2002","7.175","7.175","7.175","7.175","0.11%"
"13-09-2002","7.167","7.167","7.167","7.167","0.06%"
"12-09-2002","7.163","7.163","7.163","7.163","-0.10%"
"11-09-2002","7.170","7.170","7.170","7.170","-0.18%"
"09-09-2002","7.183","7.183","7.183","7.183","0.08%"
"07-09-2002","7.177","7.177","7.177","7.177","0.00%"
"06-09-2002","7.177","7.177","7.177","7.177","0.66%"
"05-09-2002","7.130","7.130","7.130","7.130","-0.14%"
"04-09-2002","7.140","7.140","7.140","7.140","-0.29%"
"03-09-2002","7.161","7.161","7.161","7.161","-0.17%"
"02-09-2002","7.173","7.173","7.173","7.173","0.17%"
"31-08-2002","7.161","7.161","7.161","7.161","0.03%"
"30-08-2002","7.159","7.159","7.159","7.159","0.11%"
"29-08-2002","7.151","7.151","7.151","7.151","-0.29%"
"28-08-2002","7.172","7.172","7.172","7.172","-0.03%"
"27-08-2002","7.174","7.174","7.174","7.174","-0.03%"
"26-08-2002","7.176","7.176","7.176","7.176","0.00%"
"24-08-2002","7.176","7.176","7.176","7.176","-0.06%"
"23-08-2002","7.180","7.180","7.180","7.180","0.04%"
"22-08-2002","7.177","7.177","7.177","7.177","-0.01%"
"21-08-2002","7.178","7.178","7.178","7.178","0.14%"
"20-08-2002","7.168","7.168","7.168","7.168","-0.11%"
"19-08-2002","7.176","7.176","7.176","7.176","-0.22%"
"17-08-2002","7.192","7.192","7.192","7.192","-0.14%"
"16-08-2002","7.202","7.202","7.202","7.202","-0.18%"
"14-08-2002","7.215","7.215","7.215","7.215","0.22%"
"13-08-2002","7.199","7.199","7.199","7.199","0.06%"
"12-08-2002","7.195","7.195","7.195","7.195","-0.36%"
"10-08-2002","7.221","7.221","7.221","7.221","-0.10%"
"09-08-2002","7.228","7.228","7.228","7.228","0.61%"
"08-08-2002","7.184","7.184","7.184","7.184","0.24%"
"07-08-2002","7.167","7.167","7.167","7.167","-0.47%"
"06-08-2002","7.201","7.201","7.201","7.201","0.08%"
"05-08-2002","7.195","7.195","7.195","7.195","-0.40%"
"03-08-2002","7.224","7.224","7.224","7.224","-0.55%"
"02-08-2002","7.264","7.264","7.264","7.264","-0.22%"
"01-08-2002","7.280","7.280","7.280","7.280","-0.38%"
"31-07-2002","7.308","7.308","7.308","7.308","-0.14%"
"30-07-2002","7.318","7.318","7.318","7.318","-0.05%"
"29-07-2002","7.322","7.322","7.322","7.322","0.69%"
"27-07-2002","7.272","7.272","7.272","7.272","-0.38%"
"26-07-2002","7.300","7.300","7.300","7.300","-0.44%"
"25-07-2002","7.332","7.332","7.332","7.332","0.00%"
"24-07-2002","7.332","7.332","7.332","7.332","-0.08%"
"23-07-2002","7.338","7.338","7.338","7.338","0.04%"
"22-07-2002","7.335","7.335","7.335","7.335","0.04%"
"20-07-2002","7.332","7.332","7.332","7.332","0.03%"
"19-07-2002","7.330","7.330","7.330","7.330","-0.01%"
"18-07-2002","7.331","7.331","7.331","7.331","-0.31%"
"17-07-2002","7.354","7.354","7.354","7.354","-0.31%"
"16-07-2002","7.377","7.377","7.377","7.377","0.01%"
"15-07-2002","7.376","7.376","7.376","7.376","-0.14%"
"13-07-2002","7.386","7.386","7.386","7.386","-0.05%"
"12-07-2002","7.390","7.390","7.390","7.390","0.64%"
"11-07-2002","7.343","7.343","7.343","7.343","-0.26%"
"10-07-2002","7.362","7.362","7.362","7.362","0.30%"
"09-07-2002","7.340","7.340","7.340","7.340","0.04%"
"08-07-2002","7.337","7.337","7.337","7.337","-0.86%"
"06-07-2002","7.401","7.401","7.401","7.401","-0.28%"
"05-07-2002","7.422","7.422","7.422","7.422","-0.16%"
"04-07-2002","7.434","7.434","7.434","7.434","0.18%"
"03-07-2002","7.421","7.421","7.421","7.421","-0.08%"
"02-07-2002","7.427","7.427","7.427","7.427","-0.43%"
"01-07-2002","7.459","7.459","7.459","7.459","-0.35%"
"28-06-2002","7.485","7.485","7.485","7.485","0.98%"
"27-06-2002","7.412","7.412","7.412","7.412","-2.46%"
"26-06-2002","7.599","7.599","7.599","7.599","-0.63%"
"25-06-2002","7.647","7.647","7.647","7.647","-0.09%"
"24-06-2002","7.654","7.654","7.654","7.654","0.25%"
"22-06-2002","7.635","7.635","7.635","7.635","-0.21%"
"21-06-2002","7.651","7.651","7.651","7.651","0.35%"
"20-06-2002","7.624","7.624","7.624","7.624","-0.26%"
"19-06-2002","7.644","7.644","7.644","7.644","-0.55%"
"18-06-2002","7.686","7.686","7.686","7.686","0.22%"
"17-06-2002","7.669","7.669","7.669","7.669","0.55%"
"15-06-2002","7.627","7.627","7.627","7.627","-0.16%"
"14-06-2002","7.639","7.639","7.639","7.639","-0.13%"
"13-06-2002","7.649","7.649","7.649","7.649","0.42%"
"12-06-2002","7.617","7.617","7.617","7.617","0.36%"
"11-06-2002","7.590","7.590","7.590","7.590","-0.73%"
"10-06-2002","7.646","7.646","7.646","7.646","-0.91%"
"08-06-2002","7.716","7.716","7.716","7.716","-0.44%"
"07-06-2002","7.750","7.750","7.750","7.750","0.58%"
"06-06-2002","7.705","7.705","7.705","7.705","0.18%"
"05-06-2002","7.691","7.691","7.691","7.691","-1.08%"
"04-06-2002","7.775","7.775","7.775","7.775","0.80%"
"03-06-2002","7.713","7.713","7.713","7.713","-0.32%"
"01-06-2002","7.738","7.738","7.738","7.738","0.19%"
"31-05-2002","7.723","7.723","7.723","7.723","-0.21%"
"30-05-2002","7.739","7.739","7.739","7.739","0.81%"
"29-05-2002","7.677","7.677","7.677","7.677","-0.49%"
"28-05-2002","7.715","7.715","7.715","7.715","-1.69%"
"27-05-2002","7.848","7.848","7.848","7.848","0.87%"
"24-05-2002","7.780","7.780","7.780","7.780","-1.84%"
"23-05-2002","7.926","7.926","7.926","7.926","-1.36%"
"22-05-2002","8.035","8.035","8.035","8.035","-1.99%"
"21-05-2002","8.198","8.198","8.198","8.198","0.39%"
"20-05-2002","8.166","8.166","8.166","8.166","0.89%"
"18-05-2002","8.094","8.094","8.094","8.094","1.19%"
"17-05-2002","7.999","7.999","7.999","7.999","1.61%"
"16-05-2002","7.872","7.872","7.872","7.872","0.40%"
"15-05-2002","7.841","7.841","7.841","7.841","0.72%"
"14-05-2002","7.785","7.785","7.785","7.785","1.62%"
"13-05-2002","7.661","7.661","7.661","7.661","-0.56%"
"11-05-2002","7.704","7.704","7.704","7.704","-0.18%"
"10-05-2002","7.718","7.718","7.718","7.718","1.87%"
"09-05-2002","7.576","7.576","7.576","7.576","0.81%"
"08-05-2002","7.515","7.515","7.515","7.515","1.06%"
"07-05-2002","7.436","7.436","7.436","7.436","-0.42%"
"06-05-2002","7.467","7.467","7.467","7.467","-1.54%"
"04-05-2002","7.584","7.584","7.584","7.584","0.57%"
"03-05-2002","7.541","7.541","7.541","7.541","1.32%"
"02-05-2002","7.443","7.443","7.443","7.443","0.45%"
"30-04-2002","7.410","7.410","7.410","7.410","0.98%"
"29-04-2002","7.338","7.338","7.338","7.338","0.96%"
"27-04-2002","7.268","7.268","7.268","7.268","-0.36%"
"26-04-2002","7.294","7.294","7.294","7.294","0.07%"
"24-04-2002","7.289","7.289","7.289","7.289","-0.22%"
"23-04-2002","7.305","7.305","7.305","7.305","-0.59%"
"22-04-2002","7.348","7.348","7.348","7.348","0.33%"
"20-04-2002","7.324","7.324","7.324","7.324","-0.15%"
"19-04-2002","7.335","7.335","7.335","7.335","0.45%"
"18-04-2002","7.302","7.302","7.302","7.302","0.04%"
"17-04-2002","7.299","7.299","7.299","7.299","0.27%"
"16-04-2002","7.279","7.279","7.279","7.279","-0.31%"
"15-04-2002","7.302","7.302","7.302","7.302","0.55%"
"13-04-2002","7.262","7.262","7.262","7.262","-0.06%"
"12-04-2002","7.266","7.266","7.266","7.266","0.14%"
"11-04-2002","7.256","7.256","7.256","7.256","-0.59%"
"10-04-2002","7.299","7.299","7.299","7.299","0.62%"
"09-04-2002","7.254","7.254","7.254","7.254","0.74%"
"08-04-2002","7.201","7.201","7.201","7.201","0.66%"
"06-04-2002","7.154","7.154","7.154","7.154","-0.10%"
"05-04-2002","7.161","7.161","7.161","7.161","0.25%"
"04-04-2002","7.143","7.143","7.143","7.143","-0.93%"
"03-04-2002","7.210","7.210","7.210","7.210","-0.46%"
"02-04-2002","7.243","7.243","7.243","7.243","0.03%"
"01-04-2002","7.241","7.241","7.241","7.241","-1.60%"
"30-03-2002","7.359","7.359","7.359","7.359","-0.93%"
"28-03-2002","7.428","7.428","7.428","7.428","-0.42%"
"27-03-2002","7.459","7.459","7.459","7.459","0.08%"
"26-03-2002","7.453","7.453","7.453","7.453","0.04%"
"23-03-2002","7.450","7.450","7.450","7.450","-0.16%"
"22-03-2002","7.462","7.462","7.462","7.462","0.00%"
"21-03-2002","7.462","7.462","7.462","7.462","-0.41%"
"20-03-2002","7.493","7.493","7.493","7.493","0.24%"
"19-03-2002","7.475","7.475","7.475","7.475","-0.17%"
"18-03-2002","7.488","7.488","7.488","7.488","1.13%"
"16-03-2002","7.404","7.404","7.404","7.404","0.07%"
"15-03-2002","7.399","7.399","7.399","7.399","-2.80%"
"14-03-2002","7.612","7.612","7.612","7.612","-0.08%"
"13-03-2002","7.618","7.618","7.618","7.618","0.79%"
"12-03-2002","7.558","7.558","7.558","7.558","-0.09%"
"11-03-2002","7.565","7.565","7.565","7.565","-0.18%"
"09-03-2002","7.579","7.579","7.579","7.579","-0.55%"
"08-03-2002","7.621","7.621","7.621","7.621","1.28%"
"07-03-2002","7.525","7.525","7.525","7.525","0.56%"
"06-03-2002","7.483","7.483","7.483","7.483","1.80%"
"05-03-2002","7.351","7.351","7.351","7.351","0.56%"
"04-03-2002","7.310","7.310","7.310","7.310","-1.85%"
"02-03-2002","7.448","7.448","7.448","7.448","-1.86%"
"01-03-2002","7.589","7.589","7.589","7.589","-0.50%"
"28-02-2002","7.627","7.627","7.627","7.627","4.52%"
"27-02-2002","7.297","7.297","7.297","7.297","0.76%"
"26-02-2002","7.242","7.242","7.242","7.242","-2.99%"
"25-02-2002","7.465","7.465","7.465","7.465","1.11%"
"22-02-2002","7.383","7.383","7.383","7.383","-0.73%"
"21-02-2002","7.437","7.437","7.437","7.437","1.70%"
"20-02-2002","7.313","7.313","7.313","7.313","1.06%"
"19-02-2002","7.236","7.236","7.236","7.236","0.22%"
"18-02-2002","7.220","7.220","7.220","7.220","-0.25%"
"16-02-2002","7.238","7.238","7.238","7.238","-0.43%"
"15-02-2002","7.269","7.269","7.269","7.269","0.79%"
"14-02-2002","7.212","7.212","7.212","7.212","-0.03%"
"13-02-2002","7.214","7.214","7.214","7.214","-0.77%"
"12-02-2002","7.270","7.270","7.270","7.270","-0.59%"
"11-02-2002","7.313","7.313","7.313","7.313","0.08%"
"09-02-2002","7.307","7.307","7.307","7.307","-1.10%"
"08-02-2002","7.388","7.388","7.388","7.388","-0.98%"
"07-02-2002","7.461","7.461","7.461","7.461","-1.36%"
"06-02-2002","7.564","7.564","7.564","7.564","-0.20%"
"05-02-2002","7.579","7.579","7.579","7.579","0.12%"
"04-02-2002","7.570","7.570","7.570","7.570","-0.84%"
"02-02-2002","7.634","7.634","7.634","7.634","-0.24%"
"01-02-2002","7.652","7.652","7.652","7.652","-0.22%"
"31-01-2002","7.669","7.669","7.669","7.669","-0.05%"
"30-01-2002","7.673","7.673","7.673","7.673","-0.38%"
"29-01-2002","7.702","7.702","7.702","7.702","-0.40%"
"28-01-2002","7.733","7.733","7.733","7.733","-0.46%"
"25-01-2002","7.769","7.769","7.769","7.769","-0.06%"
"24-01-2002","7.774","7.774","7.774","7.774","0.04%"
"23-01-2002","7.771","7.771","7.771","7.771","0.10%"
"22-01-2002","7.763","7.763","7.763","7.763","-0.32%"
"21-01-2002","7.788","7.788","7.788","7.788","-0.29%"
"19-01-2002","7.811","7.811","7.811","7.811","-0.46%"
"18-01-2002","7.847","7.847","7.847","7.847","-0.61%"
"17-01-2002","7.895","7.895","7.895","7.895","0.08%"
"16-01-2002","7.889","7.889","7.889","7.889","-0.25%"
"15-01-2002","7.909","7.909","7.909","7.909","0.01%"
"14-01-2002","7.908","7.908","7.908","7.908","-0.58%"
"12-01-2002","7.954","7.954","7.954","7.954","-0.03%"
"11-01-2002","7.956","7.956","7.956","7.956","0.61%"
"10-01-2002","7.908","7.908","7.908","7.908","-0.03%"
"09-01-2002","7.910","7.910","7.910","7.910","0.20%"
"08-01-2002","7.894","7.894","7.894","7.894","-0.16%"
"07-01-2002","7.907","7.907","7.907","7.907","0.00%"
"05-01-2002","7.907","7.907","7.907","7.907","-0.06%"
"04-01-2002","7.912","7.912","7.912","7.912","0.08%"
"03-01-2002","7.906","7.906","7.906","7.906","0.20%"
"02-01-2002","7.890","7.890","7.890","7.890","-0.27%"
"01-01-2002","7.911","7.911","7.911","7.911","-0.35%"
"31-12-2001","7.939","7.939","7.939","7.939","-1.35%"
"29-12-2001","8.048","8.048","8.048","8.048","-1.89%"
"28-12-2001","8.203","8.203","8.203","8.203","-0.76%"
"27-12-2001","8.266","8.266","8.266","8.266","-0.91%"
"26-12-2001","8.342","8.342","8.342","8.342","1.74%"
"24-12-2001","8.199","8.199","8.199","8.199","0.05%"
"22-12-2001","8.195","8.195","8.195","8.195","1.70%"
"21-12-2001","8.058","8.058","8.058","8.058","0.59%"
"20-12-2001","8.011","8.011","8.011","8.011","0.04%"
"19-12-2001","8.008","8.008","8.008","8.008","-0.81%"
"18-12-2001","8.073","8.073","8.073","8.073","1.05%"
"15-12-2001","7.989","7.989","7.989","7.989","0.64%"
"14-12-2001","7.938","7.938","7.938","7.938","-1.00%"
"13-12-2001","8.018","8.018","8.018","8.018","0.15%"
"12-12-2001","8.006","8.006","8.006","8.006","-2.93%"
"11-12-2001","8.248","8.248","8.248","8.248","2.19%"
"10-12-2001","8.071","8.071","8.071","8.071","-0.16%"
"08-12-2001","8.084","8.084","8.084","8.084","-0.89%"
"07-12-2001","8.157","8.157","8.157","8.157","4.66%"
"06-12-2001","7.794","7.794","7.794","7.794","0.04%"
"05-12-2001","7.791","7.791","7.791","7.791","0.21%"
"04-12-2001","7.775","7.775","7.775","7.775","-1.33%"
"03-12-2001","7.880","7.880","7.880","7.880","0.04%"
"01-12-2001","7.877","7.877","7.877","7.877","-0.04%"
"29-11-2001","7.880","7.880","7.880","7.880","-0.01%"
"28-11-2001","7.881","7.881","7.881","7.881","-1.44%"
"27-11-2001","7.996","7.996","7.996","7.996","-1.43%"
"26-11-2001","8.112","8.112","8.112","8.112","-0.32%"
"24-11-2001","8.138","8.138","8.138","8.138","-0.26%"
"23-11-2001","8.159","8.159","8.159","8.159","-0.39%"
"22-11-2001","8.191","8.191","8.191","8.191","-1.49%"
"21-11-2001","8.315","8.315","8.315","8.315","-0.63%"
"20-11-2001","8.368","8.368","8.368","8.368","-1.02%"
"19-11-2001","8.454","8.454","8.454","8.454","-1.09%"
"17-11-2001","8.547","8.547","8.547","8.547","-1.03%"
"15-11-2001","8.636","8.636","8.636","8.636","-0.01%"
"13-11-2001","8.637","8.637","8.637","8.637","0.15%"
"12-11-2001","8.624","8.624","8.624","8.624","-0.56%"
"10-11-2001","8.673","8.673","8.673","8.673","-0.37%"
"09-11-2001","8.705","8.705","8.705","8.705","-0.34%"
"08-11-2001","8.735","8.735","8.735","8.735","0.16%"
"07-11-2001","8.721","8.721","8.721","8.721","-0.40%"
"06-11-2001","8.756","8.756","8.756","8.756","-0.44%"
"05-11-2001","8.795","8.795","8.795","8.795","0.39%"
"03-11-2001","8.761","8.761","8.761","8.761","-0.09%"
"02-11-2001","8.769","8.769","8.769","8.769","-0.69%"
"01-11-2001","8.830","8.830","8.830","8.830","0.34%"
"31-10-2001","8.800","8.800","8.800","8.800","-0.42%"
"30-10-2001","8.837","8.837","8.837","8.837","-0.37%"
"29-10-2001","8.870","8.870","8.870","8.870","-0.15%"
"27-10-2001","8.883","8.883","8.883","8.883","-0.24%"
"25-10-2001","8.904","8.904","8.904","8.904","0.03%"
"24-10-2001","8.901","8.901","8.901","8.901","0.16%"
"23-10-2001","8.887","8.887","8.887","8.887","-0.77%"
"22-10-2001","8.956","8.956","8.956","8.956","-1.77%"
"20-10-2001","9.117","9.117","9.117","9.117","-0.02%"
"19-10-2001","9.119","9.119","9.119","9.119","-0.04%"
"18-10-2001","9.123","9.123","9.123","9.123","0.14%"
"17-10-2001","9.110","9.110","9.110","9.110","-0.15%"
"16-10-2001","9.124","9.124","9.124","9.124","-0.30%"
"15-10-2001","9.151","9.151","9.151","9.151","0.25%"
"13-10-2001","9.128","9.128","9.128","9.128","-0.12%"
"12-10-2001","9.139","9.139","9.139","9.139","0.33%"
"11-10-2001","9.109","9.109","9.109","9.109","-0.11%"
"10-10-2001","9.119","9.119","9.119","9.119","0.08%"
"09-10-2001","9.112","9.112","9.112","9.112","-0.68%"
"08-10-2001","9.174","9.174","9.174","9.174","0.63%"
"06-10-2001","9.117","9.117","9.117","9.117","0.04%"
"05-10-2001","9.113","9.113","9.113","9.113","0.34%"
"04-10-2001","9.082","9.082","9.082","9.082","-0.35%"
"03-10-2001","9.114","9.114","9.114","9.114","-0.98%"
"01-10-2001","9.204","9.204","9.204","9.204","0.90%"
"29-09-2001","9.122","9.122","9.122","9.122","0.07%"
"28-09-2001","9.116","9.116","9.116","9.116","-1.13%"
"27-09-2001","9.220","9.220","9.220","9.220","-0.88%"
"26-09-2001","9.302","9.302","9.302","9.302","-0.15%"
"25-09-2001","9.316","9.316","9.316","9.316","-0.27%"
"24-09-2001","9.341","9.341","9.341","9.341","-1.34%"
"22-09-2001","9.468","9.468","9.468","9.468","-2.53%"
"21-09-2001","9.714","9.714","9.714","9.714","2.05%"
"20-09-2001","9.519","9.519","9.519","9.519","1.51%"
"19-09-2001","9.377","9.377","9.377","9.377","-0.69%"
"18-09-2001","9.442","9.442","9.442","9.442","-1.93%"
"17-09-2001","9.628","9.628","9.628","9.628","-2.01%"
"15-09-2001","9.825","9.825","9.825","9.825","3.81%"
"14-09-2001","9.464","9.464","9.464","9.464","2.36%"
"13-09-2001","9.246","9.246","9.246","9.246","0.73%"
"12-09-2001","9.179","9.179","9.179","9.179","0.56%"
"11-09-2001","9.128","9.128","9.128","9.128","-0.58%"
"10-09-2001","9.181","9.181","9.181","9.181","0.17%"
"08-09-2001","9.165","9.165","9.165","9.165","-0.11%"
"07-09-2001","9.175","9.175","9.175","9.175","0.43%"
"06-09-2001","9.136","9.136","9.136","9.136","0.07%"
"05-09-2001","9.130","9.130","9.130","9.130","0.35%"
"04-09-2001","9.098","9.098","9.098","9.098","-0.24%"
"03-09-2001","9.120","9.120","9.120","9.120","-0.27%"
"01-09-2001","9.145","9.145","9.145","9.145","0.34%"
"31-08-2001","9.114","9.114","9.114","9.114","0.13%"
"30-08-2001","9.102","9.102","9.102","9.102","0.00%"
"29-08-2001","9.102","9.102","9.102","9.102","0.35%"
"28-08-2001","9.070","9.070","9.070","9.070","-0.09%"
"27-08-2001","9.078","9.078","9.078","9.078","0.15%"
"25-08-2001","9.064","9.064","9.064","9.064","-0.25%"
"24-08-2001","9.087","9.087","9.087","9.087","-0.79%"
"23-08-2001","9.159","9.159","9.159","9.159","-0.33%"
"20-08-2001","9.189","9.189","9.189","9.189","-0.10%"
"18-08-2001","9.198","9.198","9.198","9.198","-0.26%"
"17-08-2001","9.222","9.222","9.222","9.222","-0.31%"
"16-08-2001","9.251","9.251","9.251","9.251","0.00%"
"14-08-2001","9.251","9.251","9.251","9.251","0.05%"
"13-08-2001","9.246","9.246","9.246","9.246","0.04%"
"11-08-2001","9.242","9.242","9.242","9.242","-0.27%"
"10-08-2001","9.267","9.267","9.267","9.267","-0.45%"
"09-08-2001","9.309","9.309","9.309","9.309","-0.23%"
"08-08-2001","9.330","9.330","9.330","9.330","0.16%"
"07-08-2001","9.315","9.315","9.315","9.315","0.12%"
"06-08-2001","9.304","9.304","9.304","9.304","-0.26%"
"04-08-2001","9.328","9.328","9.328","9.328","-0.21%"
"03-08-2001","9.348","9.348","9.348","9.348","-0.09%"
"02-08-2001","9.356","9.356","9.356","9.356","-0.02%"
"01-08-2001","9.358","9.358","9.358","9.358","-0.05%"
"31-07-2001","9.363","9.363","9.363","9.363","0.34%"
"30-07-2001","9.331","9.331","9.331","9.331","0.00%"
"28-07-2001","9.331","9.331","9.331","9.331","-0.07%"
"27-07-2001","9.338","9.338","9.338","9.338","0.08%"
"26-07-2001","9.331","9.331","9.331","9.331","-0.24%"
"25-07-2001","9.353","9.353","9.353","9.353","0.39%"
"24-07-2001","9.317","9.317","9.317","9.317","-0.30%"
"23-07-2001","9.345","9.345","9.345","9.345","0.07%"
"21-07-2001","9.338","9.338","9.338","9.338","-0.05%"
"20-07-2001","9.343","9.343","9.343","9.343","-0.31%"
"19-07-2001","9.372","9.372","9.372","9.372","-0.51%"
"18-07-2001","9.420","9.420","9.420","9.420","-0.29%"
"17-07-2001","9.447","9.447","9.447","9.447","0.07%"
"16-07-2001","9.440","9.440","9.440","9.440","0.48%"
"14-07-2001","9.395","9.395","9.395","9.395","-0.93%"
"13-07-2001","9.483","9.483","9.483","9.483","0.30%"
"12-07-2001","9.455","9.455","9.455","9.455","2.13%"
"11-07-2001","9.258","9.258","9.258","9.258","-0.76%"
"10-07-2001","9.329","9.329","9.329","9.329","-0.60%"
"09-07-2001","9.385","9.385","9.385","9.385","-0.09%"
"07-07-2001","9.393","9.393","9.393","9.393","-0.15%"
"06-07-2001","9.407","9.407","9.407","9.407","-0.33%"
"05-07-2001","9.438","9.438","9.438","9.438","-0.68%"
"04-07-2001","9.503","9.503","9.503","9.503","-0.57%"
"03-07-2001","9.557","9.557","9.557","9.557","0.15%"
"02-07-2001","9.543","9.543","9.543","9.543","0.44%"
"30-06-2001","9.501","9.501","9.501","9.501","-0.22%"
"29-06-2001","9.522","9.522","9.522","9.522","0.11%"
"28-06-2001","9.512","9.512","9.512","9.512","-0.14%"
"27-06-2001","9.525","9.525","9.525","9.525","0.17%"
"26-06-2001","9.509","9.509","9.509","9.509","-0.68%"
"25-06-2001","9.574","9.574","9.574","9.574","-0.41%"
"23-06-2001","9.613","9.613","9.613","9.613","-0.20%"
"22-06-2001","9.632","9.632","9.632","9.632","0.08%"
"21-06-2001","9.624","9.624","9.624","9.624","-0.15%"
"20-06-2001","9.638","9.638","9.638","9.638","-0.32%"
"19-06-2001","9.669","9.669","9.669","9.669","-0.55%"
"18-06-2001","9.722","9.722","9.722","9.722","-0.30%"
"16-06-2001","9.751","9.751","9.751","9.751","0.01%"
"15-06-2001","9.750","9.750","9.750","9.750","-0.08%"
"14-06-2001","9.758","9.758","9.758","9.758","-0.02%"
"13-06-2001","9.760","9.760","9.760","9.760","-0.63%"
"12-06-2001","9.822","9.822","9.822","9.822","0.03%"
"11-06-2001","9.819","9.819","9.819","9.819","-0.03%"
"09-06-2001","9.822","9.822","9.822","9.822","-0.69%"
"08-06-2001","9.890","9.890","9.890","9.890","-0.28%"
"07-06-2001","9.918","9.918","9.918","9.918","0.33%"
"06-06-2001","9.885","9.885","9.885","9.885","-0.46%"
"05-06-2001","9.931","9.931","9.931","9.931","0.02%"
"04-06-2001","9.929","9.929","9.929","9.929","0.77%"
"02-06-2001","9.853","9.853","9.853","9.853","0.50%"
"01-06-2001","9.804","9.804","9.804","9.804","0.43%"
"31-05-2001","9.762","9.762","9.762","9.762","-0.25%"
"30-05-2001","9.786","9.786","9.786","9.786","-0.26%"
"29-05-2001","9.812","9.812","9.812","9.812","0.00%"
"28-05-2001","9.812","9.812","9.812","9.812","-0.66%"
"26-05-2001","9.877","9.877","9.877","9.877","-0.40%"
"25-05-2001","9.917","9.917","9.917","9.917","-0.30%"
"24-05-2001","9.947","9.947","9.947","9.947","-0.20%"
"23-05-2001","9.967","9.967","9.967","9.967","-0.09%"
"22-05-2001","9.976","9.976","9.976","9.976","0.10%"
"21-05-2001","9.966","9.966","9.966","9.966","0.09%"
"19-05-2001","9.957","9.957","9.957","9.957","0.02%"
"18-05-2001","9.955","9.955","9.955","9.955","0.10%"
"17-05-2001","9.945","9.945","9.945","9.945","-0.35%"
"16-05-2001","9.980","9.980","9.980","9.980","-0.51%"
"15-05-2001","10.031","10.031","10.031","10.031","-0.16%"
"14-05-2001","10.047","10.047","10.047","10.047","0.03%"
"12-05-2001","10.044","10.044","10.044","10.044","0.11%"
"11-05-2001","10.033","10.033","10.033","10.033","-0.31%"
"10-05-2001","10.064","10.064","10.064","10.064","-0.32%"
"09-05-2001","10.096","10.096","10.096","10.096","-0.11%"
"08-05-2001","10.107","10.107","10.107","10.107","0.22%"
"05-05-2001","10.085","10.085","10.085","10.085","0.09%"
"04-05-2001","10.076","10.076","10.076","10.076","-0.27%"
"03-05-2001","10.103","10.103","10.103","10.103","-0.12%"
"02-05-2001","10.115","10.115","10.115","10.115","-0.10%"
"30-04-2001","10.125","10.125","10.125","10.125","-0.05%"
"28-04-2001","10.130","10.130","10.130","10.130","0.30%"
"27-04-2001","10.100","10.100","10.100","10.100","-0.59%"
"26-04-2001","10.160","10.160","10.160","10.160","-0.47%"
"25-04-2001","10.208","10.208","10.208","10.208","-0.04%"
"24-04-2001","10.212","10.212","10.212","10.212","-0.57%"
"23-04-2001","10.271","10.271","10.271","10.271","-0.21%"
"21-04-2001","10.293","10.293","10.293","10.293","-0.22%"
"20-04-2001","10.316","10.316","10.316","10.316","-0.15%"
"19-04-2001","10.331","10.331","10.331","10.331","0.00%"
"18-04-2001","10.331","10.331","10.331","10.331","-0.37%"
"17-04-2001","10.369","10.369","10.369","10.369","-0.14%"
"16-04-2001","10.384","10.384","10.384","10.384","0.24%"
"12-04-2001","10.359","10.359","10.359","10.359","0.12%"
